"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,31439.13,97.6638,1.54531,5.2524e+06,6.51049e+06,5.2524e+06,6.51049e+06
2,61489.10,97.3968,1.8489,1.06567e+07,1.32245e+07,1.06567e+07,1.32245e+07
4,119608.42,96.4201,2.86859,1.98298e+07,2.45982e+07,1.98298e+07,2.45982e+07
6,178951.20,95.3469,3.63166,2.9678e+07,3.68216e+07,2.9678e+07,3.68216e+07
8,209042.81,95.3945,3.94379,3.45326e+07,4.2844e+07,3.45326e+07,4.2844e+07
10,244042.61,95.39,4.03662,4.05189e+07,5.02743e+07,4.05189e+07,5.02743e+07
12,276474.93,95.1791,4.2542,4.58191e+07,5.68518e+07,4.58191e+07,5.68518e+07
14,313732.08,94.9094,4.56683,5.17965e+07,6.42749e+07,5.17965e+07,6.42749e+07
16,305011.16,-nan,-nan,-nan,-nan,-nan,-nan
18,316267.00,94.8708,4.64017,5.21699e+07,6.47318e+07,5.21699e+07,6.47318e+07
20,279571.48,95.1022,4.2916,4.61302e+07,5.7242e+07,4.61302e+07,5.7242e+07
25,373914.38,94.4291,5.01657,62094325,77053532,62094325,77053532
30,354065.75,94.6459,4.72083,5.67278e+07,7.03951e+07,5.67278e+07,7.03951e+07
35,340032.28,94.5926,4.82334,5.64144e+07,7.00057e+07,5.64144e+07,7.00057e+07
40,393374.08,94.2751,5.13123,6.51331e+07,8.08363e+07,6.51331e+07,8.08363e+07
45,373808.27,94.5042,4.90423,6.01108e+07,7.45972e+07,6.01108e+07,7.45972e+07
50,384863.42,94.2543,5.13743,6.39238e+07,7.93208e+07,6.39238e+07,7.93208e+07
55,372172.74,94.4223,4.99576,6.15644e+07,7.63999e+07,6.15644e+07,7.63999e+07
60,372107.11,94.4568,5.02152,6.20751e+07,7.70464e+07,6.20751e+07,7.70464e+07
