"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,36559.65,95.2867,4.05817,2.11369e+07,2.11287e+07,2.11369e+07,2.11287e+07
2,58923.96,93.5979,5.83343,3.16334e+07,3.16256e+07,3.16334e+07,3.16256e+07
4,89708.10,93.4166,6.1042,4.79436e+07,4.79333e+07,4.79436e+07,4.79333e+07
6,89833.26,92.9719,6.25,4.92003e+07,4.91911e+07,4.92003e+07,4.91911e+07
8,89397.47,93.33,6.252,4.90618e+07,49052625,4.90618e+07,49052625
10,88958.66,93.3317,6.25028,4.87256e+07,4.87164e+07,4.87256e+07,4.87164e+07
12,89223.59,93.4083,6.0896,4.75341e+07,4.75218e+07,4.75341e+07,4.75218e+07
14,89713.93,93.2736,6.25014,4.91694e+07,4.91588e+07,4.91694e+07,4.91588e+07
16,89112.09,93.2545,6.24986,4.88099e+07,4.87983e+07,4.88099e+07,4.87983e+07
18,89111.72,93.22,6.24986,4.89403e+07,4.89276e+07,4.89403e+07,4.89276e+07
20,89186.00,93.3436,6.09583,4.7598e+07,4.75853e+07,4.7598e+07,4.75853e+07
25,90280.27,93.2759,6.25,4.94347e+07,4.94235e+07,4.94347e+07,4.94235e+07
30,89256.91,93.2456,6.25014,4.88754e+07,4.88607e+07,4.88754e+07,4.88607e+07
35,88661.65,93.4229,6.10007,4.73681e+07,4.73511e+07,4.73681e+07,4.73511e+07
40,88369.48,93.2565,6.24986,4.85205e+07,4.85075e+07,4.85205e+07,4.85075e+07
45,89892.46,93.2198,6.25,4.92539e+07,4.92357e+07,4.92539e+07,4.92357e+07
50,88567.09,93.2478,6.25014,4.85126e+07,4.84919e+07,4.85126e+07,4.84919e+07
55,88618.24,93.2091,6.25,4.86813e+07,4.86616e+07,4.86813e+07,4.86616e+07
60,88694.50,93.2823,6.25,4.8684e+07,4.8668e+07,4.8684e+07,4.8668e+07
