"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,35102.26,95.5002,3.9333,1.98229e+07,1.98143e+07,1.98229e+07,1.98143e+07
2,57381.85,93.2349,5.89659,3.15774e+07,3.15693e+07,3.15774e+07,3.15693e+07
4,89074.70,93.2305,6.25,4.88929e+07,4.8884e+07,4.88929e+07,4.8884e+07
6,88836.98,93.3978,6.1001,4.74116e+07,4.74009e+07,4.74116e+07,4.74009e+07
8,89320.58,93.3298,6.25,4.88247e+07,4.88161e+07,4.88247e+07,4.88161e+07
10,89361.04,93.267,6.25014,4.90498e+07,4.90405e+07,4.90498e+07,4.90405e+07
12,89229.18,93.2456,6.25,4.8864e+07,4.88532e+07,4.8864e+07,4.88532e+07
14,88796.90,93.2583,6.2521,4.88866e+07,4.8876e+07,4.88866e+07,4.8876e+07
16,89360.68,93.4563,6.09363,4.76935e+07,4.76819e+07,4.76935e+07,4.76819e+07
18,89087.35,93.2327,6.25014,48861404,4.88508e+07,48861404,4.88508e+07
20,89133.92,93.2372,6.24986,4.89593e+07,4.89464e+07,4.89593e+07,4.89464e+07
25,89332.82,93.3188,6.25014,4.90323e+07,4.90208e+07,4.90323e+07,4.90208e+07
30,88870.17,93.2433,6.25014,4.87421e+07,48727477,4.87421e+07,48727477
35,89470.79,93.3625,6.1019,4.78392e+07,4.78157e+07,4.78392e+07,4.78157e+07
40,88759.15,93.194,6.25,4.86631e+07,4.86461e+07,4.86631e+07,4.86461e+07
45,89280.37,92.862,6.25,4.89249e+07,4.89061e+07,4.89249e+07,4.89061e+07
50,89041.40,93.1564,6.25083,4.88086e+07,4.87833e+07,4.88086e+07,4.87833e+07
55,89322.52,93.2842,6.25014,4.91739e+07,4.91592e+07,4.91739e+07,4.91592e+07
60,88827.31,93.2929,6.25014,4.87834e+07,4.87668e+07,4.87834e+07,4.87668e+07
