"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k09",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_18.csv -i 1 65",,,,"Date:","26 Jun 2019 23:55:42 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","41","42","43"
1561560942.353,0.292,0.146,99.510,0.042,0.0,0.010,0.0,0.0,0.0,0.0,0.004,0.004,0.000
1561560943.354,0.188,0.125,98.312,0.0,0.0,1.375,10253443.0,10196576.0,52.0,1088.0,0.0,0.0,0.0
1561560944.354,0.188,0.375,93.188,0.0,0.0,6.250,34563674.0,34553070.0,210.0,5722.0,1.0,1.0,0.0
1561560945.354,0.062,0.125,93.375,0.188,0.0,6.250,49716539.0,49708639.0,156.0,4411.0,0.0,0.0,0.0
1561560946.354,0.687,0.375,92.692,0.0,0.0,6.246,49318146.0,49300749.0,490.0,17753.0,1.0,1.0,0.0
1561560947.354,0.500,0.438,92.808,0.0,0.0,6.254,49276264.0,49235666.0,146.0,1154.0,0.0,0.0,0.0
1561560948.354,0.062,0.125,93.562,0.0,0.0,6.250,49545182.0,49543286.0,931.0,2064.0,1.0,1.0,0.0
1561560949.354,0.188,0.188,93.375,0.0,0.0,6.250,49558592.0,49546395.0,798.0,15397.0,0.0,0.0,0.0
1561560950.354,0.125,0.188,93.438,0.0,0.0,6.250,49560723.0,49555089.0,174.0,4100.0,1.0,1.0,0.0
1561560951.354,0.0,0.125,93.496,0.125,0.0,6.254,49423659.0,49416942.0,104.0,3898.0,0.0,0.0,0.0
1561560952.354,0.125,0.188,93.438,0.0,0.0,6.250,49343842.0,49316042.0,292.0,15131.0,1.0,1.0,0.0
1561560953.354,0.0,0.250,93.500,0.0,0.0,6.250,49453324.0,49458656.0,52.0,1088.0,0.0,0.0,0.0
1561560954.354,0.125,0.250,93.375,0.0,0.0,6.250,49358881.0,49355408.0,146.0,4994.0,1.0,1.0,0.0
1561560955.354,0.062,0.125,93.562,0.0,0.0,6.250,49364899.0,49357147.0,104.0,4411.0,0.0,0.0,0.0
1561560956.354,0.125,0.125,93.500,0.0,0.0,6.250,49349282.0,49317972.0,1515.0,19978.0,1.0,1.0,0.0
1561560957.354,1.312,0.312,88.632,3.435,0.0,6.309,48517795.0,48511261.0,52.0,1088.0,0.0,0.0,0.0
1561560958.354,0.125,0.375,88.125,5.125,0.0,6.250,48846343.0,48846274.0,52.0,85.0,1.0,1.0,0.0
1561560959.354,0.500,0.250,91.880,1.124,0.0,6.246,49272970.0,49220875.0,175.0,3956.0,0.0,0.0,0.0
1561560960.354,0.0,0.063,93.684,0.0,0.0,6.254,49585575.0,49583568.0,146.0,4058.0,1.0,1.0,0.0
1561560961.354,0.125,0.188,93.438,0.0,0.0,6.250,49408185.0,49401060.0,104.0,3898.0,0.0,0.0,0.0
