"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,32777.07,97.4978,1.68538,5.45559e+06,6.76128e+06,5.45559e+06,6.76128e+06
2,63133.21,97.375,1.81877,1.0413e+07,1.29211e+07,1.0413e+07,1.29211e+07
4,123365.60,96.4936,2.8339,2.05281e+07,2.54663e+07,2.05281e+07,2.54663e+07
6,177308.96,96.0364,3.36652,2.93618e+07,3.6427e+07,2.93618e+07,3.6427e+07
8,211520.86,95.4148,3.92903,3.50829e+07,4.35286e+07,3.50829e+07,4.35286e+07
10,237301.48,95.4376,4.00655,3.89764e+07,4.8357e+07,3.89764e+07,4.8357e+07
12,280764.79,95.1424,4.24993,4.62883e+07,5.74337e+07,4.62883e+07,5.74337e+07
14,297192.97,94.6616,4.38379,4.9762e+07,6.17417e+07,4.9762e+07,6.17417e+07
16,273752.62,95.321,4.09553,4.35918e+07,5.40852e+07,4.35918e+07,5.40852e+07
18,315515.11,94.898,4.4624,5.06233e+07,6.28127e+07,5.06233e+07,6.28127e+07
20,341402.43,94.7218,4.72845,5.64436e+07,7.00373e+07,5.64436e+07,7.00373e+07
25,330440.76,94.6508,4.70683,5.42797e+07,6.73552e+07,5.42797e+07,6.73552e+07
30,365047.02,94.477,4.95823,6.06205e+07,7.52238e+07,6.06205e+07,7.52238e+07
35,343737.12,94.7919,4.59557,5.54077e+07,6.87577e+07,5.54077e+07,6.87577e+07
40,383131.54,94.0166,5.11883,6.3774e+07,7.91488e+07,6.3774e+07,7.91488e+07
45,378822.97,94.3728,5.05824,6.21606e+07,7.71416e+07,6.21606e+07,7.71416e+07
50,373359.96,94.4354,5.01037,6.20717e+07,7.70221e+07,6.20717e+07,7.70221e+07
55,402570.44,94.1469,5.23041,6.70338e+07,8.31843e+07,6.70338e+07,8.31843e+07
60,400266.37,94.1141,5.2651,6.67076e+07,8.27945e+07,6.67076e+07,8.27945e+07
