"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,36607.91,95.2349,4.13572,21446190,2.14373e+07,21446190,2.14373e+07
2,59610.40,93.5144,5.95223,3.28468e+07,3.28392e+07,3.28468e+07,3.28392e+07
4,89042.02,93.4979,6.08337,4.74418e+07,4.74318e+07,4.74418e+07,4.74318e+07
6,88604.98,93.2695,6.25,4.85133e+07,4.85043e+07,4.85133e+07,4.85043e+07
8,90016.62,92.9019,6.25013,4.9285e+07,4.92746e+07,4.9285e+07,4.92746e+07
10,90027.21,93.2208,6.25,4.92928e+07,4.92823e+07,4.92928e+07,4.92823e+07
12,89988.54,93.3232,6.25014,4.93136e+07,4.93045e+07,4.93136e+07,4.93045e+07
14,89041.44,93.2006,6.25,4.87251e+07,4.8714e+07,4.87251e+07,4.8714e+07
16,89030.62,93.2542,6.25,4.887e+07,4.88587e+07,4.887e+07,4.88587e+07
18,89540.34,93.2666,6.25223,4.89426e+07,48931293,4.89426e+07,48931293
20,88827.76,93.1999,6.25097,4.86925e+07,4.86791e+07,4.86925e+07,4.86791e+07
25,88930.55,93.2434,6.25014,4.8653e+07,4.86403e+07,4.8653e+07,4.86403e+07
30,89719.14,93.2481,6.24987,4.90864e+07,4.90723e+07,4.90864e+07,4.90723e+07
35,88878.07,93.2502,6.25203,4.88118e+07,4.87965e+07,4.88118e+07,4.87965e+07
40,88925.51,93.1789,6.25,4.86975e+07,4.86806e+07,4.86975e+07,4.86806e+07
45,89169.52,93.1639,6.24986,4.87881e+07,4.87698e+07,4.87881e+07,4.87698e+07
50,88724.69,93.4045,6.0789,4.72785e+07,4.72579e+07,4.72785e+07,4.72579e+07
55,89158.30,93.3037,6.25228,4.88135e+07,4.87976e+07,4.88135e+07,4.87976e+07
60,88702.68,93.3335,6.09153,4.73625e+07,4.73398e+07,4.73625e+07,4.73398e+07
