"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k09",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_50.csv -i 1 65",,,,"Date:","26 Jun 2019 21:20:47 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","41","42","43"
1561551647.143,0.292,0.146,99.512,0.042,0.0,0.008,0.0,0.0,0.0,0.0,0.003,0.003,0.000
1561551648.144,0.125,0.249,98.505,0.0,0.0,1.121,8147545.0,8083798.0,104.0,3890.0,1.0,1.0,0.0
1561551649.144,0.375,0.562,92.817,0.0,0.0,6.246,34023757.0,34016796.0,1124.0,17770.0,0.0,0.0,0.0
1561551650.144,0.125,0.125,93.433,0.063,0.0,6.254,49410284.0,49395558.0,396.0,11206.0,1.0,1.0,0.0
1561551651.144,0.0,0.062,93.688,0.0,0.0,6.250,49435267.0,49436783.0,0.0,0.0,0.0,0.0,0.0
1561551652.144,1.250,0.375,92.125,0.0,0.0,6.250,48708752.0,48698301.0,1087.0,3246.0,1.0,1.0,0.0
1561551653.144,0.687,0.312,92.755,0.0,0.0,6.246,49129397.0,48980373.0,320.0,12925.0,0.0,0.0,0.0
1561551654.144,0.125,0.438,93.183,0.0,0.0,6.254,49285818.0,49282831.0,250.0,11943.0,1.0,1.0,0.0
1561551655.144,0.062,0.062,93.442,0.187,0.0,6.246,49542892.0,49532204.0,344.0,10221.0,0.0,0.0,0.0
1561551656.144,0.062,0.125,93.562,0.0,0.0,6.250,49682725.0,49684462.0,52.0,1088.0,1.0,1.0,0.0
1561551657.144,0.125,0.188,93.438,0.0,0.0,6.250,49597089.0,49597092.0,0.0,0.0,0.0,0.0,0.0
1561551658.144,0.062,0.125,93.562,0.0,0.0,6.250,49381713.0,49378132.0,250.0,4041.0,1.0,1.0,0.0
1561551659.144,0.250,0.250,93.250,0.0,0.0,6.250,48738045.0,48741049.0,217.0,4124.0,0.0,0.0,0.0
1561551660.144,0.500,0.125,93.125,0.0,0.0,6.250,48491088.0,48484529.0,1181.0,13203.0,1.0,1.0,0.0
1561551661.144,0.0,0.188,93.375,0.188,0.0,6.250,48746029.0,48744787.0,0.0,0.0,0.0,0.0,0.0
1561551662.144,0.188,0.188,93.375,0.0,0.0,6.250,48544404.0,48542574.0,52.0,1088.0,1.0,1.0,0.0
1561551663.144,1.438,0.313,91.995,0.0,0.0,6.254,47946345.0,47790969.0,344.0,12883.0,0.0,0.0,0.0
1561551664.144,0.125,0.188,93.438,0.0,0.0,6.250,49094979.0,49084440.0,250.0,11943.0,1.0,1.0,0.0
1561551665.144,0.0,0.250,93.500,0.0,0.0,6.250,49428496.0,49427601.0,344.0,10221.0,0.0,0.0,0.0
1561551666.144,0.125,0.125,93.500,0.0,0.0,6.250,49229327.0,49227177.0,52.0,1088.0,1.0,1.0,0.0
1561551667.144,0.125,0.312,93.192,0.125,0.0,6.246,49159042.0,49158765.0,1025.0,2158.0,0.0,0.0,0.0
1561551668.144,0.0,0.063,93.684,0.0,0.0,6.254,49278126.0,49268026.0,250.0,6670.0,1.0,1.0,0.0
1561551669.144,0.312,0.125,93.317,0.0,0.0,6.246,49185910.0,49178555.0,52.0,3992.0,0.0,0.0,0.0
1561551670.144,0.188,0.250,93.312,0.0,0.0,6.250,49236545.0,49240679.0,344.0,11206.0,1.0,1.0,0.0
1561551671.144,0.0,0.0,93.750,0.0,0.0,6.250,49642643.0,49644941.0,0.0,0.0,0.0,0.0,0.0
1561551672.144,0.188,0.250,93.312,0.0,0.0,6.250,49530716.0,49529173.0,52.0,1088.0,1.0,1.0,0.0
1561551673.144,1.438,0.438,91.750,0.125,0.0,6.250,48715187.0,48559077.0,292.0,12883.0,0.0,0.0,0.0
1561551674.144,0.125,0.188,93.433,0.0,0.0,6.254,49312291.0,49298340.0,250.0,11943.0,1.0,1.0,0.0
1561551675.144,0.125,0.312,93.317,0.0,0.0,6.246,49193161.0,49193318.0,1275.0,12379.0,0.0,0.0,0.0
1561551676.144,0.062,0.188,93.500,0.0,0.0,6.250,49269040.0,49269828.0,146.0,1154.0,1.0,1.0,0.0
1561551677.144,0.0,0.250,93.500,0.0,0.0,6.250,49267438.0,49267419.0,0.0,0.0,0.0,0.0,0.0
1561551678.144,0.063,0.188,93.308,0.188,0.0,6.254,49262027.0,49257956.0,104.0,3890.0,1.0,1.0,0.0
1561551679.144,0.437,0.437,98.065,0.0,0.0,1.061,7816900.0,7863427.0,840.0,15629.0,0.0,0.0,0.0
1561551680.144,0.312,0.625,99.062,0.0,0.0,0.0,21790.0,21022.0,302.0,11140.0,0.0,0.0,0.0
1561551681.144,0.125,0.250,99.625,0.0,0.0,0.0,618.0,944.0,214.0,300.0,1.0,1.0,0.0
1561551682.144,0.125,0.375,99.500,0.0,0.0,0.0,5012.0,2129.0,1139.0,3180.0,0.0,0.0,0.0
1561551683.144,1.376,0.250,98.249,0.125,0.0,0.0,38936.0,10712.0,545.0,13292.0,1.0,1.0,0.0
1561551684.144,0.874,0.687,98.438,0.0,0.0,0.0,142438.0,3307.0,396.0,12009.0,0.0,0.0,0.0
1561551685.144,0.188,0.625,99.188,0.0,0.0,0.0,20103.0,21456.0,344.0,10221.0,1.0,1.0,0.0
1561551686.144,0.188,0.250,99.562,0.0,0.0,0.0,2312.0,808.0,52.0,1088.0,0.0,0.0,0.0
1561551687.144,0.0,0.312,99.688,0.0,0.0,0.0,198.0,610.0,28.0,42.0,1.0,1.0,0.0
1561551688.144,0.250,0.125,99.625,0.0,0.0,0.0,5265.0,900.0,156.0,3975.0,0.0,0.0,0.0
1561551689.144,0.312,0.375,99.188,0.125,0.0,0.0,5298.0,1241.0,217.0,4124.0,1.0,1.0,0.0
1561551690.144,0.312,0.500,99.125,0.0,0.0,0.062,24989.0,22553.0,1181.0,13203.0,0.0,0.0,0.0
1561551691.144,0.125,0.250,99.625,0.0,0.0,0.0,300.0,684.0,0.0,0.0,1.0,1.0,0.0
1561551692.144,0.438,0.312,99.250,0.0,0.0,0.0,2312.0,760.0,52.0,1088.0,0.0,0.0,0.0
1561551693.144,0.562,0.188,99.250,0.0,0.0,0.0,38527.0,10549.0,344.0,13015.0,1.0,1.0,0.0
1561551694.144,2.125,1.0,96.625,0.250,0.0,0.0,142438.0,3555.0,344.0,12075.0,0.0,0.0,0.0
1561551695.144,0.125,0.688,99.188,0.0,0.0,0.0,19695.0,21144.0,344.0,10221.0,1.0,1.0,0.0
1561551696.144,0.125,0.312,99.500,0.0,0.0,0.062,3288.0,1776.0,52.0,1088.0,0.0,0.0,0.0
1561551697.144,0.188,0.375,99.438,0.0,0.0,0.0,2832.0,1683.0,931.0,2092.0,1.0,1.0,0.0
1561551698.144,0.188,0.250,99.562,0.0,0.0,0.0,5180.0,842.0,104.0,3890.0,0.0,0.0,0.0
1561551699.144,0.250,0.375,99.375,0.0,0.0,0.0,4388.0,784.0,146.0,4058.0,1.0,1.0,0.0
1561551700.144,0.438,0.500,98.938,0.125,0.0,0.0,21988.0,21520.0,250.0,11140.0,0.0,0.0,0.0
1561551701.144,0.125,0.250,99.625,0.0,0.0,0.0,198.0,618.0,0.0,0.0,1.0,1.0,0.0
1561551702.144,0.437,0.625,98.938,0.0,0.0,0.0,2378.0,860.0,146.0,1154.0,0.0,0.0,0.0
1561551703.144,0.188,0.188,99.625,0.0,0.0,0.0,38527.0,10491.0,344.0,13015.0,1.0,1.0,0.0
1561551704.144,2.001,0.813,97.186,0.0,0.0,0.0,142438.0,5303.0,250.0,11943.0,0.0,0.0,0.0
1561551705.144,0.250,0.625,99.125,0.0,0.0,0.0,22785.0,22179.0,1379.0,12445.0,1.0,1.0,0.0
1561551706.144,0.187,0.250,99.438,0.125,0.0,0.0,2312.0,808.0,52.0,1088.0,0.0,0.0,0.0
1561551707.144,0.0,0.438,99.562,0.0,0.0,0.0,198.0,602.0,0.0,0.0,1.0,1.0,0.0
1561551708.144,0.188,0.188,99.625,0.0,0.0,0.0,5180.0,818.0,104.0,3890.0,0.0,0.0,0.0
1561551709.144,0.500,0.500,98.938,0.0,0.0,0.062,16442.0,1694.0,840.0,15692.0,1.0,1.0,0.0
1561551710.144,0.313,0.625,99.062,0.0,0.0,0.0,22114.0,22104.0,250.0,11140.0,0.0,0.0,0.0
1561551711.144,0.125,0.125,99.500,0.250,0.0,0.0,258.0,660.0,0.0,0.0,1.0,1.0,0.0
1561551712.144,0.312,0.312,99.375,0.0,0.0,0.0,5012.0,2073.0,1181.0,3246.0,0.0,0.0,0.0
