"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,35880.15,97.8018,1.36645,5950973,7.37669e+06,5950973,7.37669e+06
2,60566.57,97.2328,1.86631,1.04344e+07,1.29513e+07,1.04344e+07,1.29513e+07
4,117177.99,96.3083,2.90524,1.95406e+07,2.42402e+07,1.95406e+07,2.42402e+07
6,169288.22,95.9354,3.39583,2.72605e+07,3.38231e+07,2.72605e+07,3.38231e+07
8,216153.20,95.3965,3.93769,3.57075e+07,4.43004e+07,3.57075e+07,4.43004e+07
10,248512.78,95.265,4.14662,40888368,5.07327e+07,40888368,5.07327e+07
12,280711.52,94.7716,4.29524,4.63117e+07,5.74647e+07,4.63117e+07,5.74647e+07
14,256469.05,95.2459,4.08169,41635194,5.16603e+07,41635194,5.16603e+07
16,266623.84,95.3667,4.0271,4.31693e+07,5.35612e+07,4.31693e+07,5.35612e+07
18,284188.70,95.1484,4.25017,4.64469e+07,5.76297e+07,4.64469e+07,5.76297e+07
20,332255.91,94.7396,4.70003,5.49913e+07,6.82337e+07,5.49913e+07,6.82337e+07
25,310051.13,94.8935,4.49817,5.13242e+07,6.36829e+07,5.13242e+07,6.36829e+07
30,357466.47,94.6103,4.80837,5.91872e+07,7.34429e+07,5.91872e+07,7.34429e+07
35,368701.08,94.0733,4.89666,6.10969e+07,7.58187e+07,6.10969e+07,7.58187e+07
40,376692.77,94.3621,5.02586,6.26249e+07,7.77197e+07,6.26249e+07,7.77197e+07
45,354063.06,94.5409,4.87931,5.84921e+07,7.25766e+07,5.84921e+07,7.25766e+07
50,389954.75,94.1627,5.1853,6.47783e+07,8.03852e+07,6.47783e+07,8.03852e+07
55,401217.05,94.1575,5.23703,6.67661e+07,8.28584e+07,6.67661e+07,8.28584e+07
60,387609.19,94.2672,5.168,6.45498e+07,8.01145e+07,6.45498e+07,8.01145e+07
