"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,32397.14,95.3625,4.02713,1.86681e+07,1.866e+07,1.86681e+07,1.866e+07
2,63205.21,93.4183,6.09252,3.46958e+07,34689835,3.46958e+07,34689835
4,89562.43,92.9108,6.25093,4.90027e+07,4.89935e+07,4.90027e+07,4.89935e+07
6,89018.82,93.2696,6.24986,4.86627e+07,48653529,4.86627e+07,48653529
8,89103.31,93.2759,6.25,4.87497e+07,4.87413e+07,4.87497e+07,4.87413e+07
10,89242.16,93.2501,6.25207,4.87733e+07,4.87637e+07,4.87733e+07,4.87637e+07
12,88902.42,93.2414,6.25,48713889,4.87036e+07,48713889,4.87036e+07
14,89037.19,93.2833,6.25,4.87046e+07,4.86935e+07,4.87046e+07,4.86935e+07
16,89105.72,93.2436,6.252,4.89112e+07,4.89008e+07,4.89112e+07,4.89008e+07
18,89188.29,93.3124,6.25014,4.88589e+07,4.88488e+07,4.88589e+07,4.88488e+07
20,89650.77,93.3373,6.25013,4.90892e+07,4.9077e+07,4.90892e+07,4.9077e+07
25,88763.38,93.4144,6.0793,4.72486e+07,4.72336e+07,4.72486e+07,4.72336e+07
30,89082.27,93.2242,6.25,4.87717e+07,4.87571e+07,4.87717e+07,4.87571e+07
35,89868.98,93.2104,6.25,4.91572e+07,4.9142e+07,4.91572e+07,4.9142e+07
40,89037.86,93.3729,6.08123,4.73609e+07,4.73429e+07,4.73609e+07,4.73429e+07
45,89047.93,93.2433,6.25014,4.87159e+07,4.86983e+07,4.87159e+07,4.86983e+07
50,89709.93,93.2229,6.25013,4.91376e+07,4.91186e+07,4.91376e+07,4.91186e+07
55,89004.53,93.2286,6.25,4.87016e+07,4.86864e+07,4.87016e+07,4.86864e+07
60,88849.51,93.3811,6.0876,47405006,4.73819e+07,47405006,4.73819e+07
