"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,30892.16,97.6768,1.43962,5.13033e+06,6.35689e+06,5.13033e+06,6.35689e+06
2,63141.14,97.2271,1.9292,1.07586e+07,1.33502e+07,1.07586e+07,1.33502e+07
4,117415.51,96.4698,2.80379,1.95691e+07,24279050,1.95691e+07,24279050
6,178474.22,95.8943,3.39445,2.95778e+07,3.66934e+07,2.95778e+07,3.66934e+07
8,206347.84,95.7106,3.6522,3.30348e+07,4.0988e+07,3.30348e+07,4.0988e+07
10,232176.29,95.4395,3.96786,3.81277e+07,4.73055e+07,3.81277e+07,4.73055e+07
12,236128.20,95.4378,3.96534,3.89847e+07,4.83707e+07,3.89847e+07,4.83707e+07
14,270813.69,95.1036,4.29962,4.47656e+07,5.55445e+07,4.47656e+07,5.55445e+07
16,309973.88,94.9042,4.55197,5.11898e+07,6.35185e+07,5.11898e+07,6.35185e+07
18,296127.31,95.0459,4.45837,4.90782e+07,6.09e+07,4.90782e+07,6.09e+07
20,329902.17,94.9063,4.51867,5.30247e+07,6.5795e+07,5.30247e+07,6.5795e+07
25,341696.28,94.6746,4.69824,5.61141e+07,6.96284e+07,5.61141e+07,6.96284e+07
30,357869.70,94.6898,4.77487,5.74297e+07,7.12642e+07,5.74297e+07,7.12642e+07
35,372818.97,94.3907,5.07083,6.13579e+07,7.61455e+07,6.13579e+07,7.61455e+07
40,320455.04,94.6771,4.6854,5.31076e+07,6.59062e+07,5.31076e+07,6.59062e+07
45,351151.83,94.6444,4.765,5.79657e+07,7.19315e+07,5.79657e+07,7.19315e+07
50,363743.86,94.3002,5.00197,60644998,7.52632e+07,60644998,7.52632e+07
55,369942.76,94.4613,4.96114,6.11203e+07,7.58559e+07,6.11203e+07,7.58559e+07
60,396522.54,94.3753,5.0353,6.43267e+07,7.98396e+07,6.43267e+07,7.98396e+07
