"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,31409.93,97.625,1.53655,5.23838e+06,6.49111e+06,5.23838e+06,6.49111e+06
2,62829.72,97.3322,1.8641,1.06745e+07,1.32417e+07,1.06745e+07,1.32417e+07
4,122081.05,96.4166,2.90627,2.02699e+07,2.51463e+07,2.02699e+07,2.51463e+07
6,175310.38,95.7264,3.6249,2.90732e+07,3.60701e+07,2.90732e+07,3.60701e+07
8,212950.13,95.5647,3.87087,3.52822e+07,4.37761e+07,3.52822e+07,4.37761e+07
10,233319.01,95.4312,3.93531,3.81864e+07,4.73796e+07,3.81864e+07,4.73796e+07
12,270696.64,95.1551,4.35552,4.47335e+07,5.55091e+07,4.47335e+07,5.55091e+07
14,272321.04,95.2627,4.1619,4.46634e+07,5.54145e+07,4.46634e+07,5.54145e+07
16,292041.08,95.0916,4.3313,4.83484e+07,5.99868e+07,4.83484e+07,5.99868e+07
18,315858.48,94.8125,4.68127,5.22725e+07,64856257,5.22725e+07,64856257
20,318118.52,94.973,4.431,5.06451e+07,6.28444e+07,5.06451e+07,6.28444e+07
25,337955.72,94.7587,4.69828,5.56102e+07,6.90009e+07,5.56102e+07,6.90009e+07
30,360752.15,94.4877,5.01447,5.97275e+07,7.41231e+07,5.97275e+07,7.41231e+07
35,357850.05,94.6294,4.79738,5.88808e+07,7.30629e+07,5.88808e+07,7.30629e+07
40,334285.13,94.6937,4.75003,5.51921e+07,6.84874e+07,5.51921e+07,6.84874e+07
45,339293.72,94.6077,4.84055,5.56774e+07,6.90897e+07,5.56774e+07,6.90897e+07
50,386605.86,94.3341,5.17462,6.37789e+07,7.916e+07,6.37789e+07,7.916e+07
55,384134.92,94.3812,5.0251,6.21431e+07,7.7129e+07,6.21431e+07,7.7129e+07
60,379620.75,94.125,4.9041,6.08726e+07,7.55385e+07,6.08726e+07,7.55385e+07
