"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,29794.84,95.0217,4.3901,1.78289e+07,1.78225e+07,1.78289e+07,1.78225e+07
2,56757.23,93.7335,5.77923,3.03254e+07,3.03174e+07,3.03254e+07,3.03174e+07
4,89589.41,93.2738,6.24986,4.90121e+07,4.90035e+07,4.90121e+07,4.90035e+07
6,88747.10,93.2203,6.2499,4.85548e+07,4.85459e+07,4.85548e+07,4.85459e+07
8,89867.66,93.2413,6.25214,4.92199e+07,4.92101e+07,4.92199e+07,4.92101e+07
10,89239.98,93.2866,6.25,4.8916e+07,4.89059e+07,4.8916e+07,4.89059e+07
12,88943.51,93.1984,6.25,4.87671e+07,4.87568e+07,4.87671e+07,4.87568e+07
14,89913.55,93.2777,6.25014,4.92075e+07,4.91963e+07,4.92075e+07,4.91963e+07
16,89111.11,93.2648,6.24987,4.87357e+07,4.87247e+07,4.87357e+07,4.87247e+07
18,89485.81,93.2912,6.24541,4.89851e+07,4.89742e+07,4.89851e+07,4.89742e+07
20,88762.68,93.2264,6.25,4.86435e+07,48631017,4.86435e+07,48631017
25,88872.71,93.2179,6.24972,4.87267e+07,4.87133e+07,4.87267e+07,4.87133e+07
30,89854.79,93.2624,6.25013,4.91755e+07,4.91615e+07,4.91755e+07,4.91615e+07
35,88388.11,93.2092,6.25,4.83831e+07,4.83677e+07,4.83831e+07,4.83677e+07
40,88976.15,93.2896,6.25,4.87608e+07,4.87445e+07,4.87608e+07,4.87445e+07
45,88811.18,93.2021,6.25013,4.86084e+07,4.85825e+07,4.86084e+07,4.85825e+07
50,88860.90,93.1767,6.25014,4.85699e+07,4.85511e+07,4.85699e+07,4.85511e+07
55,89304.90,93.2708,6.25,4.89067e+07,4.88868e+07,4.89067e+07,4.88868e+07
60,89032.95,93.3895,6.0793,4.73811e+07,47357931,4.73811e+07,47357931
