"Percentile","Latency [msec]"
0.01,3.372
0.02,3.433
0.03,3.467
0.04,3.49
0.05,3.509
0.06,3.524
0.07,3.537
0.08,3.548
0.09,3.559
0.1,3.568
0.11,3.576
0.12,3.584
0.13,3.592
0.14,3.599
0.15,3.605
0.16,3.612
0.17,3.617
0.18,3.623
0.19,3.629
0.2,3.634
0.21,3.639
0.22,3.644
0.23,3.649
0.24,3.654
0.25,3.658
0.26,3.663
0.27,3.667
0.28,3.671
0.29,3.676
0.3,3.68
0.31,3.684
0.32,3.688
0.33,3.692
0.34,3.696
0.35,3.7
0.36,3.704
0.37,3.708
0.38,3.712
0.39,3.715
0.4,3.719
0.41,3.723
0.42,3.727
0.43,3.731
0.44,3.735
0.45,3.739
0.46,3.742
0.47,3.746
0.48,3.75
0.49,3.754
0.5,3.758
0.51,3.762
0.52,3.766
0.53,3.77
0.54,3.774
0.55,3.779
0.56,3.783
0.57,3.787
0.58,3.792
0.59,3.796
0.6,3.801
0.61,3.805
0.62,3.81
0.63,3.815
0.64,3.82
0.65,3.825
0.66,3.831
0.67,3.836
0.68,3.842
0.69,3.848
0.7,3.854
0.71,3.861
0.72,3.867
0.73,3.875
0.74,3.882
0.75,3.891
0.76,3.899
0.77,3.909
0.78,3.919
0.79,3.93
0.8,3.943
0.81,3.956
0.82,3.972
0.83,3.99
0.84,4.01
0.85,4.033
0.86,4.062
0.87,4.098
0.88,4.147
0.89,4.224
0.9,4.358
0.91,4.646
0.92,6.483
0.93,19.41
0.94,46.283
0.95,73.262
0.96,100.952
0.97,127.81
0.98,155.618
0.99,182.377
