"Percentile","Latency [msec]"
0.01,0.335
0.02,0.382
0.03,0.428
0.04,0.471
0.05,0.512
0.06,0.552
0.07,0.591
0.08,0.63
0.09,0.67
0.1,0.71
0.11,0.75
0.12,0.791
0.13,0.833
0.14,0.876
0.15,0.921
0.16,0.969
0.17,1.019
0.18,1.075
0.19,1.133
0.2,1.194
0.21,1.26
0.22,1.329
0.23,1.402
0.24,1.48
0.25,1.564
0.26,1.652
0.27,1.747
0.28,1.85
0.29,1.956
0.3,2.064
0.31,2.168
0.32,2.267
0.33,2.361
0.34,2.461
0.35,2.567
0.36,2.679
0.37,2.799
0.38,2.924
0.39,3.049
0.4,3.177
0.41,3.297
0.42,3.404
0.43,3.509
0.44,3.621
0.45,3.729
0.46,3.842
0.47,3.962
0.48,4.091
0.49,4.228
0.5,4.37
0.51,4.496
0.52,4.624
0.53,4.761
0.54,4.918
0.55,5.062
0.56,5.192
0.57,5.308
0.58,5.404
0.59,5.49
0.6,5.572
0.61,5.653
0.62,5.728
0.63,5.803
0.64,5.885
0.65,5.971
0.66,6.062
0.67,6.165
0.68,6.274
0.69,6.384
0.7,6.507
0.71,6.679
0.72,6.871
0.73,7.038
0.74,7.191
0.75,7.358
0.76,7.527
0.77,7.678
0.78,7.791
0.79,7.877
0.8,7.946
0.81,8.008
0.82,8.062
0.83,8.113
0.84,8.161
0.85,8.21
0.86,8.262
0.87,8.32
0.88,8.391
0.89,8.499
0.9,8.824
0.91,20.363
0.92,39.527
0.93,62.864
0.94,90.134
0.95,122.174
0.96,160.884
0.97,210.064
0.98,280.24
0.99,416.606
