"Percentile","Latency [msec]"
0.01,3.125
0.02,3.225
0.03,3.281
0.04,3.322
0.05,3.355
0.06,3.383
0.07,3.407
0.08,3.429
0.09,3.449
0.1,3.468
0.11,3.485
0.12,3.502
0.13,3.518
0.14,3.533
0.15,3.547
0.16,3.561
0.17,3.573
0.18,3.585
0.19,3.596
0.2,3.607
0.21,3.617
0.22,3.627
0.23,3.637
0.24,3.647
0.25,3.656
0.26,3.665
0.27,3.673
0.28,3.682
0.29,3.69
0.3,3.699
0.31,3.707
0.32,3.715
0.33,3.723
0.34,3.73
0.35,3.738
0.36,3.746
0.37,3.753
0.38,3.761
0.39,3.768
0.4,3.776
0.41,3.783
0.42,3.79
0.43,3.798
0.44,3.805
0.45,3.813
0.46,3.82
0.47,3.828
0.48,3.835
0.49,3.843
0.5,3.851
0.51,3.859
0.52,3.867
0.53,3.875
0.54,3.884
0.55,3.892
0.56,3.901
0.57,3.91
0.58,3.92
0.59,3.93
0.6,3.94
0.61,3.951
0.62,3.962
0.63,3.975
0.64,3.988
0.65,4.001
0.66,4.016
0.67,4.033
0.68,4.051
0.69,4.071
0.7,4.093
0.71,4.118
0.72,4.146
0.73,4.176
0.74,4.209
0.75,4.244
0.76,4.281
0.77,4.32
0.78,4.361
0.79,4.405
0.8,4.452
0.81,4.501
0.82,4.553
0.83,4.608
0.84,4.665
0.85,4.726
0.86,4.791
0.87,4.864
0.88,4.945
0.89,5.035
0.9,5.135
0.91,5.249
0.92,5.387
0.93,5.564
0.94,5.776
0.95,6.037
0.96,6.413
0.97,7.314
0.98,53.801
0.99,130.916
