"Percentile","Latency [msec]"
0.01,6.942
0.02,7.099
0.03,7.163
0.04,7.214
0.05,7.255
0.06,7.29
0.07,7.32
0.08,7.346
0.09,7.37
0.1,7.393
0.11,7.414
0.12,7.434
0.13,7.452
0.14,7.471
0.15,7.489
0.16,7.506
0.17,7.524
0.18,7.542
0.19,7.56
0.2,7.578
0.21,7.597
0.22,7.617
0.23,7.637
0.24,7.656
0.25,7.675
0.26,7.695
0.27,7.716
0.28,7.737
0.29,7.759
0.3,7.781
0.31,7.802
0.32,7.824
0.33,7.847
0.34,7.87
0.35,7.895
0.36,7.921
0.37,7.95
0.38,7.979
0.39,8.01
0.4,8.043
0.41,8.078
0.42,8.115
0.43,8.154
0.44,8.194
0.45,8.234
0.46,8.277
0.47,8.321
0.48,8.365
0.49,8.413
0.5,8.464
0.51,8.519
0.52,8.574
0.53,8.632
0.54,8.694
0.55,8.756
0.56,8.822
0.57,8.894
0.58,8.971
0.59,9.058
0.6,9.136
0.61,9.215
0.62,9.295
0.63,9.374
0.64,9.461
0.65,9.561
0.66,9.686
0.67,9.806
0.68,9.943
0.69,10.084
0.7,10.272
0.71,10.48
0.72,10.76
0.73,11.107
0.74,11.518
0.75,12.273
0.76,13.537
0.77,57.333
0.78,100.329
0.79,144.121
0.8,185.817
0.81,229.023
0.82,273.232
0.83,315.345
0.84,358.736
0.85,403.177
0.86,445.384
0.87,489.068
0.88,533.674
0.89,576.177
0.9,620.558
0.91,665.548
0.92,709.255
0.93,754.909
0.94,799.828
0.95,844.674
0.96,890.986
0.97,935.164
0.98,981.728
0.99,1031.45
