"Percentile","Latency [msec]"
0.01,1.798
0.02,1.922
0.03,2.007
0.04,2.088
0.05,2.17
0.06,2.242
0.07,2.303
0.08,2.366
0.09,2.426
0.1,2.477
0.11,2.524
0.12,2.567
0.13,2.605
0.14,2.641
0.15,2.674
0.16,2.704
0.17,2.733
0.18,2.76
0.19,2.786
0.2,2.811
0.21,2.834
0.22,2.857
0.23,2.879
0.24,2.901
0.25,2.922
0.26,2.942
0.27,2.962
0.28,2.98
0.29,2.999
0.3,3.016
0.31,3.033
0.32,3.049
0.33,3.064
0.34,3.079
0.35,3.093
0.36,3.107
0.37,3.121
0.38,3.135
0.39,3.149
0.4,3.163
0.41,3.178
0.42,3.192
0.43,3.206
0.44,3.221
0.45,3.235
0.46,3.249
0.47,3.263
0.48,3.277
0.49,3.291
0.5,3.305
0.51,3.319
0.52,3.333
0.53,3.348
0.54,3.364
0.55,3.38
0.56,3.397
0.57,3.415
0.58,3.433
0.59,3.451
0.6,3.471
0.61,3.492
0.62,3.516
0.63,3.543
0.64,3.574
0.65,3.609
0.66,3.65
0.67,3.697
0.68,3.749
0.69,3.825
0.7,3.935
0.71,4.107
0.72,4.281
0.73,4.434
0.74,4.601
0.75,4.779
0.76,4.963
0.77,5.144
0.78,5.323
0.79,5.507
0.8,5.701
0.81,5.9
0.82,6.102
0.83,6.317
0.84,6.538
0.85,6.769
0.86,7.007
0.87,7.257
0.88,7.52
0.89,7.804
0.9,8.105
0.91,8.441
0.92,8.817
0.93,9.244
0.94,9.686
0.95,10.174
0.96,10.73
0.97,11.44
0.98,12.396
0.99,14.484
