"Percentile","Latency [msec]"
0.01,3.132
0.02,3.268
0.03,3.336
0.04,3.383
0.05,3.418
0.06,3.448
0.07,3.474
0.08,3.499
0.09,3.523
0.1,3.545
0.11,3.566
0.12,3.585
0.13,3.604
0.14,3.621
0.15,3.636
0.16,3.651
0.17,3.664
0.18,3.677
0.19,3.689
0.2,3.7
0.21,3.711
0.22,3.721
0.23,3.73
0.24,3.74
0.25,3.748
0.26,3.756
0.27,3.764
0.28,3.771
0.29,3.778
0.3,3.785
0.31,3.791
0.32,3.797
0.33,3.803
0.34,3.809
0.35,3.815
0.36,3.82
0.37,3.825
0.38,3.83
0.39,3.835
0.4,3.84
0.41,3.845
0.42,3.85
0.43,3.855
0.44,3.86
0.45,3.864
0.46,3.869
0.47,3.874
0.48,3.878
0.49,3.883
0.5,3.888
0.51,3.892
0.52,3.897
0.53,3.902
0.54,3.906
0.55,3.911
0.56,3.916
0.57,3.921
0.58,3.926
0.59,3.931
0.6,3.936
0.61,3.941
0.62,3.946
0.63,3.952
0.64,3.957
0.65,3.963
0.66,3.969
0.67,3.975
0.68,3.981
0.69,3.987
0.7,3.994
0.71,4.001
0.72,4.008
0.73,4.015
0.74,4.023
0.75,4.031
0.76,4.039
0.77,4.047
0.78,4.056
0.79,4.065
0.8,4.075
0.81,4.085
0.82,4.096
0.83,4.109
0.84,4.123
0.85,4.142
0.86,4.166
0.87,4.201
0.88,4.25
0.89,4.321
0.9,4.427
0.91,4.583
0.92,4.825
0.93,5.225
0.94,6.205
0.95,12.878
0.96,47.244
0.97,88.239
0.98,129.145
0.99,169.326
