"Percentile","Latency [msec]"
0.01,5.908
0.02,6.975
0.03,7.091
0.04,7.145
0.05,7.186
0.06,7.218
0.07,7.246
0.08,7.272
0.09,7.299
0.1,7.325
0.11,7.352
0.12,7.379
0.13,7.407
0.14,7.435
0.15,7.464
0.16,7.492
0.17,7.52
0.18,7.549
0.19,7.577
0.2,7.605
0.21,7.633
0.22,7.66
0.23,7.686
0.24,7.712
0.25,7.738
0.26,7.762
0.27,7.786
0.28,7.807
0.29,7.827
0.3,7.847
0.31,7.866
0.32,7.885
0.33,7.905
0.34,7.925
0.35,7.947
0.36,7.971
0.37,7.996
0.38,8.022
0.39,8.048
0.4,8.076
0.41,8.104
0.42,8.134
0.43,8.164
0.44,8.195
0.45,8.227
0.46,8.259
0.47,8.291
0.48,8.326
0.49,8.365
0.5,8.413
0.51,8.473
0.52,8.539
0.53,8.606
0.54,8.673
0.55,8.741
0.56,8.808
0.57,8.876
0.58,8.948
0.59,9.027
0.6,9.108
0.61,9.189
0.62,9.274
0.63,9.368
0.64,9.463
0.65,9.559
0.66,9.67
0.67,9.794
0.68,9.936
0.69,10.098
0.7,10.273
0.71,10.531
0.72,10.8
0.73,11.157
0.74,11.602
0.75,12.359
0.76,14.739
0.77,71.014
0.78,112.721
0.79,155.171
0.8,197.617
0.81,240.17
0.82,282.787
0.83,325.503
0.84,368.401
0.85,411.217
0.86,454.141
0.87,497.2
0.88,540.251
0.89,583.444
0.9,626.501
0.91,669.87
0.92,713.403
0.93,756.427
0.94,800.007
0.95,844.093
0.96,888.277
0.97,933.778
0.98,980.12
0.99,1037.5
