"Percentile","Latency [msec]"
0.01,0.35
0.02,0.392
0.03,0.437
0.04,0.485
0.05,0.531
0.06,0.575
0.07,0.618
0.08,0.664
0.09,0.714
0.1,0.769
0.11,0.824
0.12,0.88
0.13,0.94
0.14,1.002
0.15,1.074
0.16,1.159
0.17,1.248
0.18,1.34
0.19,1.432
0.2,1.529
0.21,1.634
0.22,1.738
0.23,1.85
0.24,1.978
0.25,2.114
0.26,2.237
0.27,2.356
0.28,2.479
0.29,2.613
0.3,2.736
0.31,2.839
0.32,2.938
0.33,3.028
0.34,3.11
0.35,3.183
0.36,3.248
0.37,3.307
0.38,3.363
0.39,3.417
0.4,3.47
0.41,3.522
0.42,3.573
0.43,3.622
0.44,3.67
0.45,3.712
0.46,3.748
0.47,3.779
0.48,3.805
0.49,3.828
0.5,3.848
0.51,3.868
0.52,3.886
0.53,3.904
0.54,3.921
0.55,3.938
0.56,3.954
0.57,3.97
0.58,3.986
0.59,4.002
0.6,4.018
0.61,4.035
0.62,4.051
0.63,4.068
0.64,4.085
0.65,4.102
0.66,4.121
0.67,4.141
0.68,4.163
0.69,4.188
0.7,4.219
0.71,4.26
0.72,4.32
0.73,4.406
0.74,4.506
0.75,4.608
0.76,4.714
0.77,4.821
0.78,4.957
0.79,5.105
0.8,5.231
0.81,5.331
0.82,5.424
0.83,5.549
0.84,5.73
0.85,5.879
0.86,6.042
0.87,6.317
0.88,6.793
0.89,7.229
0.9,7.596
0.91,7.87
0.92,8.263
0.93,8.98
0.94,10.205
0.95,11.786
0.96,27.302
0.97,92.499
0.98,227.866
0.99,429.419
