"Percentile","Latency [msec]"
0.01,0.525
0.02,0.632
0.03,0.724
0.04,0.81
0.05,0.896
0.06,0.986
0.07,1.082
0.08,1.179
0.09,1.288
0.1,1.395
0.11,1.484
0.12,1.567
0.13,1.651
0.14,1.731
0.15,1.805
0.16,1.875
0.17,1.948
0.18,2.031
0.19,2.138
0.2,2.263
0.21,2.396
0.22,2.53
0.23,2.644
0.24,2.755
0.25,2.881
0.26,3.027
0.27,3.169
0.28,3.307
0.29,3.439
0.3,3.563
0.31,3.694
0.32,3.839
0.33,4.002
0.34,4.169
0.35,4.315
0.36,4.448
0.37,4.563
0.38,4.669
0.39,4.772
0.4,4.874
0.41,4.968
0.42,5.041
0.43,5.102
0.44,5.166
0.45,5.233
0.46,5.282
0.47,5.317
0.48,5.345
0.49,5.369
0.5,5.392
0.51,5.412
0.52,5.433
0.53,5.453
0.54,5.474
0.55,5.496
0.56,5.521
0.57,5.549
0.58,5.584
0.59,5.633
0.6,5.71
0.61,5.776
0.62,5.822
0.63,5.861
0.64,5.898
0.65,5.936
0.66,5.976
0.67,6.021
0.68,6.078
0.69,6.162
0.7,6.242
0.71,6.318
0.72,6.424
0.73,6.669
0.74,6.998
0.75,7.559
0.76,7.7
0.77,7.797
0.78,7.93
0.79,8.223
0.8,8.75
0.81,9.733
0.82,16.35
0.83,31.381
0.84,47.849
0.85,65.266
0.86,83.16
0.87,101.449
0.88,120.267
0.89,139.853
0.9,160.671
0.91,182.712
0.92,205.892
0.93,230.238
0.94,256.243
0.95,284.365
0.96,315.869
0.97,352.975
0.98,398.747
0.99,474.228
