"Percentile","Latency [msec]"
0.01,0.324
0.02,0.349
0.03,0.369
0.04,0.387
0.05,0.404
0.06,0.421
0.07,0.437
0.08,0.453
0.09,0.469
0.1,0.485
0.11,0.5
0.12,0.515
0.13,0.53
0.14,0.546
0.15,0.561
0.16,0.576
0.17,0.592
0.18,0.607
0.19,0.623
0.2,0.639
0.21,0.656
0.22,0.673
0.23,0.69
0.24,0.707
0.25,0.725
0.26,0.744
0.27,0.763
0.28,0.783
0.29,0.803
0.3,0.824
0.31,0.846
0.32,0.868
0.33,0.892
0.34,0.918
0.35,0.945
0.36,0.974
0.37,1.004
0.38,1.035
0.39,1.069
0.4,1.106
0.41,1.145
0.42,1.187
0.43,1.232
0.44,1.28
0.45,1.333
0.46,1.392
0.47,1.458
0.48,1.526
0.49,1.597
0.5,1.672
0.51,1.751
0.52,1.837
0.53,1.938
0.54,2.054
0.55,2.182
0.56,2.319
0.57,2.457
0.58,2.608
0.59,2.787
0.6,3.005
0.61,3.206
0.62,3.408
0.63,3.7
0.64,3.966
0.65,4.242
0.66,4.719
0.67,5.023
0.68,5.359
0.69,5.519
0.7,5.598
0.71,5.678
0.72,5.848
0.73,6.582
0.74,7.49
0.75,7.702
0.76,7.823
0.77,7.935
0.78,8.042
0.79,8.153
0.8,8.307
0.81,8.614
0.82,9.12
0.83,9.815
0.84,11.893
0.85,46.176
0.86,92.482
0.87,142.738
0.88,197.471
0.89,255.282
0.9,316.308
0.91,381.161
0.92,449.141
0.93,520.372
0.94,598.469
0.95,681.469
0.96,768.299
0.97,856.733
0.98,946.088
0.99,1039.01
