"Percentile","Latency [msec]"
0.01,3.187
0.02,3.304
0.03,3.372
0.04,3.421
0.05,3.455
0.06,3.484
0.07,3.509
0.08,3.533
0.09,3.555
0.1,3.574
0.11,3.592
0.12,3.608
0.13,3.623
0.14,3.636
0.15,3.649
0.16,3.66
0.17,3.671
0.18,3.682
0.19,3.692
0.2,3.701
0.21,3.71
0.22,3.719
0.23,3.727
0.24,3.735
0.25,3.743
0.26,3.75
0.27,3.758
0.28,3.765
0.29,3.771
0.3,3.778
0.31,3.784
0.32,3.79
0.33,3.796
0.34,3.801
0.35,3.806
0.36,3.812
0.37,3.816
0.38,3.821
0.39,3.826
0.4,3.83
0.41,3.835
0.42,3.839
0.43,3.844
0.44,3.848
0.45,3.852
0.46,3.856
0.47,3.86
0.48,3.864
0.49,3.868
0.5,3.873
0.51,3.877
0.52,3.881
0.53,3.885
0.54,3.889
0.55,3.894
0.56,3.898
0.57,3.902
0.58,3.907
0.59,3.912
0.6,3.916
0.61,3.921
0.62,3.926
0.63,3.931
0.64,3.936
0.65,3.942
0.66,3.947
0.67,3.953
0.68,3.959
0.69,3.965
0.7,3.972
0.71,3.978
0.72,3.985
0.73,3.993
0.74,4.001
0.75,4.009
0.76,4.017
0.77,4.026
0.78,4.036
0.79,4.045
0.8,4.055
0.81,4.065
0.82,4.075
0.83,4.085
0.84,4.095
0.85,4.106
0.86,4.118
0.87,4.131
0.88,4.148
0.89,4.171
0.9,4.208
0.91,4.271
0.92,4.395
0.93,4.719
0.94,11.259
0.95,38.258
0.96,72.48
0.97,106.953
0.98,141.194
0.99,175.222
