"Percentile","Latency [msec]"
0.01,4.896
0.02,4.963
0.03,4.989
0.04,5.007
0.05,5.021
0.06,5.032
0.07,5.042
0.08,5.05
0.09,5.058
0.1,5.066
0.11,5.073
0.12,5.08
0.13,5.086
0.14,5.092
0.15,5.098
0.16,5.103
0.17,5.108
0.18,5.113
0.19,5.117
0.2,5.122
0.21,5.126
0.22,5.13
0.23,5.134
0.24,5.138
0.25,5.142
0.26,5.145
0.27,5.149
0.28,5.153
0.29,5.156
0.3,5.159
0.31,5.163
0.32,5.166
0.33,5.169
0.34,5.172
0.35,5.175
0.36,5.179
0.37,5.182
0.38,5.185
0.39,5.188
0.4,5.191
0.41,5.194
0.42,5.197
0.43,5.2
0.44,5.203
0.45,5.206
0.46,5.209
0.47,5.212
0.48,5.215
0.49,5.219
0.5,5.222
0.51,5.225
0.52,5.229
0.53,5.232
0.54,5.236
0.55,5.239
0.56,5.243
0.57,5.247
0.58,5.251
0.59,5.256
0.6,5.26
0.61,5.265
0.62,5.27
0.63,5.275
0.64,5.281
0.65,5.287
0.66,5.294
0.67,5.302
0.68,5.311
0.69,5.322
0.7,5.335
0.71,5.352
0.72,5.375
0.73,5.403
0.74,5.441
0.75,5.557
0.76,5.828
0.77,5.878
0.78,5.914
0.79,5.946
0.8,5.973
0.81,5.996
0.82,6.021
0.83,6.047
0.84,6.078
0.85,6.117
0.86,6.81
0.87,71.79
0.88,115.883
0.89,160.09
0.9,207.353
0.91,259.506
0.92,307.754
0.93,352.573
0.94,396.826
0.95,441.364
0.96,489.639
0.97,541.886
0.98,590.003
0.99,634.961
