"Percentile","Latency [msec]"
0.01,4.793
0.02,4.832
0.03,4.854
0.04,4.872
0.05,4.888
0.06,4.902
0.07,4.915
0.08,4.927
0.09,4.939
0.1,4.951
0.11,4.962
0.12,4.973
0.13,4.984
0.14,4.996
0.15,5.007
0.16,5.018
0.17,5.029
0.18,5.039
0.19,5.05
0.2,5.06
0.21,5.069
0.22,5.079
0.23,5.088
0.24,5.097
0.25,5.106
0.26,5.115
0.27,5.124
0.28,5.133
0.29,5.142
0.3,5.151
0.31,5.161
0.32,5.17
0.33,5.181
0.34,5.191
0.35,5.203
0.36,5.216
0.37,5.23
0.38,5.247
0.39,5.267
0.4,5.291
0.41,5.325
0.42,5.39
0.43,6.123
0.44,7.055
0.45,7.152
0.46,7.216
0.47,7.27
0.48,7.321
0.49,7.371
0.5,7.422
0.51,7.472
0.52,7.519
0.53,7.564
0.54,7.611
0.55,7.662
0.56,7.72
0.57,7.794
0.58,7.897
0.59,8.014
0.6,8.146
0.61,8.287
0.62,8.438
0.63,8.611
0.64,8.806
0.65,9.048
0.66,9.37
0.67,9.79
0.68,10.468
0.69,12.015
0.7,21.108
0.71,38.145
0.72,54.775
0.73,71.759
0.74,88.628
0.75,105.528
0.76,122.597
0.77,139.351
0.78,156.615
0.79,173.464
0.8,190.972
0.81,208.281
0.82,226.06
0.83,243.85
0.84,262.24
0.85,280.371
0.86,299.204
0.87,317.651
0.88,336.779
0.89,356.374
0.9,376.402
0.91,397.379
0.92,420.05
0.93,449.03
0.94,483.229
0.95,518.222
0.96,553.994
0.97,590.664
0.98,641.617
0.99,727.882
