"Percentile","Latency [msec]"
0.01,0.317
0.02,0.337
0.03,0.352
0.04,0.364
0.05,0.376
0.06,0.388
0.07,0.399
0.08,0.411
0.09,0.422
0.1,0.434
0.11,0.446
0.12,0.458
0.13,0.47
0.14,0.483
0.15,0.496
0.16,0.51
0.17,0.524
0.18,0.539
0.19,0.554
0.2,0.57
0.21,0.587
0.22,0.606
0.23,0.626
0.24,0.648
0.25,0.674
0.26,0.703
0.27,0.737
0.28,0.78
0.29,0.836
0.3,0.91
0.31,1.035
0.32,1.485
0.33,2.14
0.34,3.076
0.35,4.229
0.36,5.034
0.37,5.132
0.38,5.204
0.39,5.329
0.4,7.085
0.41,7.201
0.42,7.271
0.43,7.326
0.44,7.372
0.45,7.41
0.46,7.445
0.47,7.478
0.48,7.51
0.49,7.543
0.5,7.576
0.51,7.61
0.52,7.646
0.53,7.685
0.54,7.729
0.55,7.778
0.56,7.83
0.57,7.88
0.58,7.932
0.59,7.997
0.6,8.076
0.61,8.168
0.62,8.263
0.63,8.357
0.64,8.462
0.65,8.574
0.66,8.694
0.67,8.807
0.68,8.934
0.69,9.09
0.7,9.272
0.71,9.505
0.72,9.771
0.73,10.149
0.74,10.708
0.75,11.953
0.76,32.333
0.77,70.231
0.78,108.794
0.79,147.898
0.8,187.654
0.81,228.773
0.82,270.026
0.83,311.92
0.84,354.177
0.85,396.759
0.86,439.414
0.87,482.42
0.88,525.579
0.89,569.139
0.9,613.099
0.91,657.282
0.92,701.94
0.93,746.881
0.94,791.968
0.95,837.196
0.96,882.692
0.97,928.18
0.98,973.773
0.99,1024.39
