"Percentile","Latency [msec]"
0.01,1.405
0.02,1.589
0.03,1.775
0.04,2.204
0.05,2.596
0.06,2.959
0.07,3.344
0.08,3.662
0.09,3.925
0.1,4.081
0.11,4.2
0.12,4.329
0.13,4.471
0.14,4.527
0.15,4.56
0.16,4.586
0.17,4.608
0.18,4.628
0.19,4.648
0.2,4.668
0.21,4.687
0.22,4.707
0.23,4.725
0.24,4.743
0.25,4.76
0.26,4.775
0.27,4.789
0.28,4.803
0.29,4.815
0.3,4.828
0.31,4.839
0.32,4.851
0.33,4.861
0.34,4.872
0.35,4.882
0.36,4.893
0.37,4.903
0.38,4.912
0.39,4.922
0.4,4.931
0.41,4.94
0.42,4.949
0.43,4.958
0.44,4.967
0.45,4.975
0.46,4.984
0.47,4.992
0.48,5.001
0.49,5.009
0.5,5.017
0.51,5.026
0.52,5.034
0.53,5.043
0.54,5.052
0.55,5.061
0.56,5.07
0.57,5.079
0.58,5.089
0.59,5.1
0.6,5.111
0.61,5.123
0.62,5.136
0.63,5.151
0.64,5.167
0.65,5.186
0.66,5.209
0.67,5.237
0.68,5.272
0.69,5.314
0.7,5.354
0.71,5.391
0.72,5.424
0.73,5.454
0.74,5.484
0.75,5.515
0.76,5.549
0.77,5.587
0.78,5.629
0.79,5.673
0.8,5.718
0.81,5.765
0.82,5.817
0.83,5.879
0.84,5.978
0.85,6.202
0.86,6.383
0.87,6.877
0.88,7.133
0.89,7.306
0.9,7.471
0.91,7.695
0.92,8.092
0.93,8.548
0.94,9.324
0.95,11.045
0.96,18.972
0.97,41.845
0.98,69.682
0.99,104.566
