"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,34195.60,-nan,-nan,-nan,-nan,-nan,-nan
2,29216.22,-nan,-nan,-nan,-nan,-nan,-nan
4,96279.85,-nan,-nan,-nan,-nan,-nan,-nan
6,148535.49,-nan,-nan,-nan,-nan,-nan,-nan
8,180233.45,-nan,-nan,-nan,-nan,-nan,-nan
10,227284.08,-nan,-nan,-nan,-nan,-nan,-nan
12,277297.24,-nan,-nan,-nan,-nan,-nan,-nan
14,290481.13,-nan,-nan,-nan,-nan,-nan,-nan
16,342903.36,-nan,-nan,-nan,-nan,-nan,-nan
18,414630.04,-nan,-nan,-nan,-nan,-nan,-nan
20,430283.55,-nan,-nan,-nan,-nan,-nan,-nan
25,507141.48,-nan,-nan,-nan,-nan,-nan,-nan
30,558250.37,-nan,-nan,-nan,-nan,-nan,-nan
35,648150.51,-nan,-nan,-nan,-nan,-nan,-nan
40,688517.97,-nan,-nan,-nan,-nan,-nan,-nan
45,711456.50,-nan,-nan,-nan,-nan,-nan,-nan
50,732637.33,-nan,-nan,-nan,-nan,-nan,-nan
55,715125.21,-nan,-nan,-nan,-nan,-nan,-nan
60,733297.52,-nan,-nan,-nan,-nan,-nan,-nan
65,746033.71,-nan,-nan,-nan,-nan,-nan,-nan
70,745656.70,-nan,-nan,-nan,-nan,-nan,-nan
75,754758.22,-nan,-nan,-nan,-nan,-nan,-nan
80,760045.38,-nan,-nan,-nan,-nan,-nan,-nan
