"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_1.csv -i 1 65",,,,"Date:","25 Jun 2019 16:39:14 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","41","42","43"
1561448354.696,0.387,0.227,90.207,0.004,0.0,9.175,0.0,0.0,0.0,0.0,1733.423,1360.836,0.005
1561448355.697,0.063,0.0,97.811,0.0,0.0,2.126,1067410.0,1325946.0,1143362.0,1066318.0,1452.0,1305.0,0.0
1561448356.697,0.062,0.125,94.0,0.0,0.0,5.812,3376822.0,4173450.0,3602354.0,3362635.0,4707.0,5055.0,0.0
1561448357.697,0.187,0.187,89.444,0.0,0.0,10.181,5411980.0,6710218.0,5794588.0,5410722.0,7597.0,7076.0,0.0
1561448358.697,0.125,0.062,90.188,0.0,0.0,9.625,5318972.0,6600381.0,5702617.0,5318616.0,7630.0,7085.0,0.0
1561448359.697,0.125,0.062,88.375,0.0,0.0,11.438,6272531.0,7780112.0,6716696.0,6271207.0,7436.0,5492.0,0.0
1561448360.697,3.0,0.312,92.438,0.0,0.0,4.250,2590720.0,3193301.0,2758796.0,2583225.0,3913.0,3711.0,0.0
1561448361.697,0.125,0.0,93.996,0.0,0.0,5.879,3339330.0,4141714.0,3578408.0,3338180.0,5024.0,4575.0,0.0
1561448362.697,0.250,0.250,92.130,0.0,0.0,7.370,4545252.0,5636618.0,4870272.0,4545186.0,5287.0,4047.0,0.0
1561448363.697,0.125,0.062,95.0,0.0,0.0,4.812,2716867.0,3356956.0,2899576.0,2715809.0,4213.0,3818.0,0.0
1561448364.697,0.062,0.0,93.500,0.0,0.0,6.438,3589756.0,4449592.0,3844780.0,3589492.0,5553.0,4757.0,0.0
1561448365.697,0.125,0.0,90.0,0.0,0.0,9.875,5321920.0,6599723.0,5702341.0,5320206.0,7962.0,6213.0,0.0
1561448366.697,0.125,0.250,89.806,0.0,0.0,9.819,5422644.0,6707946.0,5794546.0,5408457.0,8053.0,6523.0,0.0
1561448367.697,0.188,0.062,89.375,0.0,0.0,10.375,5751370.0,7133250.0,6159716.0,5750212.0,8262.0,6369.0,0.0
1561448368.697,0.062,0.062,89.938,0.0,0.0,9.938,5442550.0,6754860.0,5836072.0,5442650.0,8235.0,6591.0,0.0
