"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,34937.27,-nan,-nan,-nan,-nan,-nan,-nan
2,30796.35,-nan,-nan,-nan,-nan,-nan,-nan
4,114068.21,-nan,-nan,-nan,-nan,-nan,-nan
6,140663.34,-nan,-nan,-nan,-nan,-nan,-nan
8,202553.04,-nan,-nan,-nan,-nan,-nan,-nan
10,226578.13,-nan,-nan,-nan,-nan,-nan,-nan
12,269502.25,-nan,-nan,-nan,-nan,-nan,-nan
14,263811.39,-nan,-nan,-nan,-nan,-nan,-nan
16,278250.03,-nan,-nan,-nan,-nan,-nan,-nan
18,278020.84,-nan,-nan,-nan,-nan,-nan,-nan
20,275109.95,-nan,-nan,-nan,-nan,-nan,-nan
25,277952.52,-nan,-nan,-nan,-nan,-nan,-nan
30,274987.05,-nan,-nan,-nan,-nan,-nan,-nan
35,277433.76,-nan,-nan,-nan,-nan,-nan,-nan
40,278040.54,-nan,-nan,-nan,-nan,-nan,-nan
45,278221.79,-nan,-nan,-nan,-nan,-nan,-nan
50,274568.50,-nan,-nan,-nan,-nan,-nan,-nan
55,276877.53,-nan,-nan,-nan,-nan,-nan,-nan
60,277623.96,-nan,-nan,-nan,-nan,-nan,-nan
65,273060.33,-nan,-nan,-nan,-nan,-nan,-nan
70,274226.51,-nan,-nan,-nan,-nan,-nan,-nan
