"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_8.csv -i 1 65",,,,"Date:","25 Jun 2019 16:48:17 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","41","42","43"
1561448897.163,0.387,0.226,90.187,0.004,0.0,9.196,0.0,0.0,0.0,0.0,1805.034,1415.518,0.005
1561448898.165,0.188,0.062,87.250,0.062,0.0,12.438,18844770.0,18767902.0,16818322.0,18843005.0,8115.0,3194.0,0.0
1561448899.164,0.438,0.125,49.719,0.0,0.0,49.719,76538747.0,76600300.0,68779830.0,76538005.0,38391.0,14022.0,0.0
1561448900.164,0.062,0.125,48.562,0.0,0.0,51.250,87861738.0,87851664.0,78903133.0,87858638.0,41648.0,14855.0,0.0
1561448901.164,0.062,0.125,46.284,0.0,0.0,53.529,91344744.0,91335696.0,82034117.0,91346627.0,42620.0,9974.0,0.0
1561448902.164,0.0,0.188,46.875,0.0,0.0,52.938,91465591.0,91461415.0,82148554.0,91464641.0,42263.0,9351.0,0.0
1561448903.165,0.062,0.125,45.971,0.0,0.0,53.841,88915548.0,88910113.0,79858323.0,88913574.0,41731.0,11096.0,0.0
1561448904.164,0.125,0.125,44.028,0.0,0.0,55.722,94285629.0,94274736.0,84672982.0,94285164.0,42363.0,7139.0,0.0
1561448905.164,0.125,0.188,45.875,0.0,0.0,53.812,94122113.0,94120348.0,84536662.0,94122886.0,42648.0,7276.0,0.0
1561448906.164,1.751,0.313,42.777,0.0,0.0,55.159,93025243.0,92996343.0,83527331.0,92999406.0,41270.0,7745.0,0.0
1561448907.164,0.062,0.062,44.847,0.0,0.0,55.028,93649459.0,93629996.0,84095014.0,93635077.0,43070.0,7911.0,0.0
1561448908.164,0.0,0.125,45.500,0.0,0.0,54.375,93386279.0,93390541.0,83879382.0,93385021.0,42797.0,7923.0,0.0
1561448909.164,0.062,0.125,45.438,0.0,0.0,54.375,93422820.0,93414933.0,83902820.0,93423296.0,42774.0,8060.0,0.0
1561448910.164,0.062,0.062,44.562,0.0,0.0,55.312,94330378.0,94325452.0,84718314.0,94329018.0,42649.0,7361.0,0.0
1561448911.164,0.125,0.125,45.654,0.0,0.0,54.096,93688266.0,93667973.0,84133497.0,93685399.0,42165.0,7846.0,0.0
1561448912.164,0.0,0.125,42.723,0.0,0.0,57.152,99302488.0,99305608.0,89196520.0,99304442.0,43804.0,3010.0,0.0
1561448913.164,0.062,0.062,42.062,0.0,0.0,57.812,99348963.0,99343015.0,89228488.0,99347702.0,44147.0,3018.0,0.0
1561448914.164,0.375,0.188,41.750,0.0,0.0,57.688,99479056.0,99464835.0,89311718.0,99478234.0,43620.0,2939.0,1.0
1561448915.164,0.125,0.312,41.688,0.0,0.0,57.875,99107607.0,99091280.0,89007527.0,99106723.0,43493.0,2865.0,0.0
1561448916.164,0.688,0.250,42.026,0.0,0.0,57.036,98525921.0,98523648.0,88490769.0,98524143.0,42245.0,2918.0,0.0
1561448917.164,1.750,0.375,41.500,0.0,0.0,56.375,98568161.0,98523241.0,88489279.0,98530088.0,42476.0,2884.0,0.0
1561448918.164,0.062,0.125,43.660,0.0,0.0,56.152,98409862.0,98423640.0,88401083.0,98406541.0,43522.0,3104.0,0.0
1561448919.164,0.062,0.062,43.0,0.0,0.0,56.875,98613418.0,98602084.0,88562051.0,98614456.0,43805.0,3098.0,0.0
1561448920.164,0.125,0.250,43.492,0.0,0.0,56.133,98675597.0,98664491.0,88617254.0,98667225.0,43838.0,2871.0,0.0
1561448921.164,0.062,0.125,42.562,0.0,0.0,57.250,98527718.0,98533272.0,88501525.0,98534208.0,43876.0,2824.0,0.0
1561448922.164,0.0,0.125,46.629,0.0,0.0,53.246,89904971.0,89902454.0,80741881.0,89903655.0,42813.0,9787.0,0.0
1561448923.164,0.063,0.063,45.654,0.0,0.0,54.221,94325109.0,94312727.0,84714895.0,94323628.0,43454.0,5848.0,0.0
1561448924.164,0.125,0.188,43.312,0.0,0.0,56.375,97398464.0,97386764.0,87469487.0,97397471.0,43169.0,3291.0,0.0
1561448925.164,0.062,0.125,44.312,0.0,0.0,55.500,97243140.0,97229949.0,87330210.0,97242459.0,43726.0,3043.0,0.0
1561448926.164,0.0,0.062,43.0,0.0,0.0,56.938,97324839.0,97331764.0,87421272.0,97325335.0,43716.0,3155.0,0.0
1561448927.164,2.250,0.438,41.125,0.0,0.0,56.188,97409764.0,97365572.0,87450031.0,97368068.0,38056.0,3292.0,0.0
1561448928.164,0.062,0.062,42.750,0.0,0.0,57.125,97462589.0,97469142.0,87543307.0,97464152.0,42093.0,3233.0,0.0
1561448929.164,0.125,0.125,92.188,0.0,0.0,7.562,11669997.0,11677074.0,10464657.0,11670279.0,5642.0,1161.0,0.0
1561448930.164,0.125,0.188,99.625,0.0,0.0,0.062,11815.0,2140.0,1390.0,10501.0,0.0,1.0,0.0
1561448931.164,0.125,0.062,99.812,0.0,0.0,0.0,6206.0,2229.0,1601.0,5486.0,1.0,5.0,0.0
1561448932.164,0.188,0.125,99.625,0.062,0.0,0.0,10649.0,1934.0,818.0,9227.0,0.0,0.0,0.0
1561448933.164,0.125,0.0,99.875,0.0,0.0,0.0,3526.0,376.0,52.0,3328.0,1.0,1.0,0.0
1561448934.164,0.250,0.125,99.625,0.0,0.0,0.0,14049.0,1442.0,818.0,12561.0,0.0,0.0,0.0
1561448935.164,0.188,0.250,99.562,0.0,0.0,0.0,4560.0,1554.0,992.0,4362.0,9.0,1.0,0.0
1561448936.164,0.125,0.0,99.875,0.0,0.0,0.0,2402.0,1340.0,716.0,1310.0,0.0,1.0,0.0
1561448937.164,1.251,0.313,98.437,0.0,0.0,0.0,43639.0,3423.0,646.0,4641.0,1.0,1.0,0.0
1561448938.164,0.125,0.062,99.813,0.0,0.0,0.0,5413.0,1931.0,1255.0,3799.0,0.0,0.0,0.0
1561448939.164,0.063,0.125,99.812,0.0,0.0,0.0,7720.0,962.0,526.0,7456.0,1.0,1.0,0.0
1561448940.164,0.188,0.188,99.625,0.0,0.0,0.0,11844.0,1926.0,1242.0,10561.0,4.0,4.0,0.0
1561448941.164,0.125,0.062,99.812,0.0,0.0,0.0,3586.0,1176.0,698.0,3388.0,5.0,2.0,0.0
1561448942.164,0.062,0.062,99.875,0.0,0.0,0.0,10241.0,1342.0,732.0,8885.0,0.0,0.0,0.0
1561448943.164,0.063,0.0,99.937,0.0,0.0,0.0,3526.0,598.0,232.0,3328.0,1.0,1.0,0.0
1561448944.164,0.250,0.125,99.625,0.0,0.0,0.0,14391.0,1630.0,964.0,12969.0,1.0,0.0,0.0
1561448945.164,0.250,0.250,99.438,0.0,0.0,0.062,4560.0,1406.0,872.0,4362.0,1.0,13.0,0.0
1561448946.164,0.063,0.063,99.875,0.0,0.0,0.0,13025.0,3294.0,2394.0,11279.0,0.0,4.0,0.0
1561448947.164,0.500,0.188,99.312,0.0,0.0,0.0,18991.0,2734.0,698.0,4707.0,1.0,1.0,0.0
1561448948.164,1.312,0.375,98.250,0.062,0.0,0.0,26455.0,1651.0,172.0,553.0,15.0,1.0,0.0
1561448949.164,0.125,0.062,99.812,0.0,0.0,0.0,8604.0,1525.0,821.0,8076.0,2.0,1.0,0.0
1561448950.164,0.187,0.312,99.500,0.0,0.0,0.0,12223.0,2140.0,1362.0,10867.0,9.0,0.0,0.0
1561448951.164,0.062,0.062,99.812,0.0,0.0,0.062,3646.0,1144.0,638.0,3388.0,1.0,1.0,0.0
1561448952.164,0.188,0.062,99.750,0.0,0.0,0.0,14909.0,2921.0,792.0,9155.0,0.0,0.0,0.0
1561448953.164,0.562,0.125,99.312,0.0,0.0,0.0,6212.0,2195.0,1187.0,5426.0,1.0,1.0,0.0
1561448954.164,0.188,0.125,99.688,0.0,0.0,0.0,13844.0,1416.0,872.0,12537.0,4.0,0.0,0.0
1561448955.164,0.188,0.125,99.688,0.0,0.0,0.0,4560.0,1554.0,992.0,4362.0,1.0,1.0,0.0
1561448956.164,0.188,0.0,99.812,0.0,0.0,0.0,2810.0,1422.0,784.0,1718.0,0.0,0.0,0.0
1561448957.164,0.125,0.062,99.813,0.0,0.0,0.0,18931.0,2676.0,526.0,4641.0,1.0,1.0,0.0
1561448958.164,1.626,0.250,98.061,0.063,0.0,0.0,27062.0,1585.0,224.0,1292.0,0.0,0.0,0.0
1561448959.164,0.125,0.062,99.812,0.0,0.0,0.0,7720.0,1110.0,646.0,7390.0,1.0,1.0,0.0
1561448960.164,0.250,0.250,99.500,0.0,0.0,0.0,9115.0,2100.0,1284.0,7723.0,0.0,4.0,0.0
