"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,31671.20,90.948,8.60159,5.23504e+06,6.48677e+06,5.23504e+06,6.48677e+06
2,31065.96,90.2,9.41407,5.10899e+06,6.33075e+06,5.10899e+06,6.33075e+06
4,85039.02,76.6194,22.8848,1.39682e+07,1.73226e+07,1.39682e+07,1.73226e+07
6,153553.94,69.813,29.8809,2.51811e+07,3.1238e+07,2.51811e+07,3.1238e+07
8,180121.61,69.1238,30.5055,2.94751e+07,3.65652e+07,2.94751e+07,3.65652e+07
10,228406.56,64.0324,35.584,3.77262e+07,4.68036e+07,3.77262e+07,4.68036e+07
12,280439.88,57.852,41.745,4.58781e+07,5.69196e+07,4.58781e+07,5.69196e+07
14,316234.69,52.9166,46.6583,5.16707e+07,6.4108e+07,5.16707e+07,6.4108e+07
16,361227.93,46.3351,53.2986,5.97822e+07,7.41744e+07,5.97822e+07,7.41744e+07
18,427191.03,36.9448,62.5747,6.97625e+07,8.6556e+07,6.97625e+07,8.6556e+07
20,439733.18,34.3732,65.0709,7.18862e+07,8.91913e+07,7.18862e+07,8.91913e+07
25,545043.73,22.5307,77.0835,8.9915e+07,1.11568e+08,8.9915e+07,1.11568e+08
30,605396.67,18.793,80.8299,9.98188e+07,1.2385e+08,9.98188e+07,1.2385e+08
35,607657.58,18.9435,80.6545,9.9401e+07,1.23326e+08,9.9401e+07,1.23326e+08
40,614066.30,19.4727,80.1504,9.92201e+07,1.23098e+08,9.92201e+07,1.23098e+08
45,617376.87,19.3541,80.2458,9.95385e+07,1.23492e+08,9.95385e+07,1.23492e+08
50,606201.63,19.1753,80.3763,9.86253e+07,1.22355e+08,9.86253e+07,1.22355e+08
55,603107.60,18.8838,80.698,9.86621e+07,1.22399e+08,9.86621e+07,1.22399e+08
60,607686.74,19.2116,80.3995,9.9032e+07,1.22859e+08,9.9032e+07,1.22859e+08
65,671676.43,12.6816,86.8125,1.09451e+08,1.35788e+08,1.09451e+08,1.35788e+08
70,665458.05,12.9118,86.5327,109135994,1.35398e+08,109135994,1.35398e+08
75,651828.13,13.66,85.8089,1.06418e+08,1.32018e+08,1.06418e+08,1.32018e+08
80,669908.37,13.1834,86.1604,1.08062e+08,1.34031e+08,1.08062e+08,1.34031e+08
