"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_70.csv -i 1 65",,,,"Date:","25 Jun 2019 03:38:18 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","41","42","43"
1561401498.234,0.388,0.239,86.717,0.007,0.0,12.649,0.0,0.0,0.0,0.0,2343.403,2424.365,0.009
1561401499.234,0.062,0.125,80.887,0.0,0.0,18.926,31239137.0,30773438.0,27604434.0,31251327.0,2684.0,2957.0,0.0
1561401500.234,0.063,0.063,12.383,0.0,0.0,87.492,157080360.0,157063160.0,141089483.0,157074385.0,2482.0,2490.0,0.0
1561401501.234,0.125,0.250,12.250,0.0,0.0,87.375,157115834.0,157087729.0,141113491.0,157095179.0,2487.0,2508.0,0.0
1561401502.234,0.062,0.125,12.312,0.0,0.0,87.500,157040866.0,157055163.0,141071204.0,157039005.0,2490.0,2491.0,0.0
1561401503.234,0.0,0.063,12.445,0.0,0.0,87.492,157015839.0,157015724.0,141020588.0,157017565.0,2472.0,2490.0,0.0
1561401504.234,0.062,0.188,12.312,0.0,0.0,87.438,156772528.0,156773102.0,140828780.0,156773411.0,2479.0,2486.0,1.0
1561401505.234,0.0,0.125,12.438,0.0,0.0,87.438,157129786.0,157124150.0,141134903.0,157124933.0,2504.0,2502.0,0.0
1561401506.234,0.0,0.187,12.367,0.0,0.0,87.445,157219678.0,157218076.0,141219138.0,157230711.0,2484.0,2490.0,0.0
1561401507.234,0.188,0.188,12.188,0.0,0.0,87.438,157198869.0,157198090.0,141204115.0,157183144.0,2474.0,2512.0,0.0
1561401508.234,0.187,0.187,12.804,0.0,0.0,86.821,155998250.0,155972916.0,140088468.0,156002604.0,2646.0,2657.0,0.0
1561401509.234,1.751,0.500,10.256,0.063,0.0,87.430,142553992.0,142370738.0,127878437.0,142377352.0,2249.0,2256.0,0.0
1561401510.234,0.0,0.125,12.492,0.0,0.0,87.383,157638707.0,157661160.0,141614349.0,157643073.0,2496.0,2488.0,0.0
1561401511.234,0.188,0.125,12.250,0.0,0.0,87.438,157681696.0,157640215.0,141605495.0,157660660.0,2485.0,2511.0,0.0
1561401512.234,0.0,0.125,12.375,0.0,0.0,87.500,157514496.0,157521654.0,141487959.0,157513104.0,2486.0,2518.0,0.0
1561401513.234,0.063,0.125,12.383,0.0,0.0,87.430,157645461.0,157629379.0,141588529.0,157639643.0,2490.0,2534.0,0.0
1561401514.234,0.062,0.125,12.430,0.0,0.0,87.383,157587584.0,157594418.0,141569391.0,157588934.0,2483.0,2527.0,0.0
1561401515.234,0.062,0.125,12.375,0.0,0.0,87.438,157245714.0,157199327.0,141198930.0,157247013.0,2493.0,2515.0,0.0
1561401516.234,0.0,0.063,12.383,0.0,0.0,87.555,157319968.0,157294568.0,141289392.0,157316337.0,2509.0,2517.0,0.0
1561401517.234,0.063,0.063,12.383,0.0,0.0,87.492,157237504.0,157243401.0,141248840.0,157237675.0,2501.0,2541.0,0.0
1561401518.234,0.0,0.062,12.430,0.0,0.0,87.508,157264423.0,157260758.0,141245346.0,157267549.0,2506.0,2530.0,0.0
1561401519.234,2.312,0.562,9.750,0.0,0.0,87.375,152284537.0,152079243.0,136610239.0,152097888.0,2431.0,2445.0,0.0
1561401520.234,0.0,0.125,12.438,0.0,0.0,87.438,147186529.0,147175675.0,132193227.0,147189438.0,2359.0,2360.0,0.0
1561401521.234,0.125,0.125,12.312,0.0,0.0,87.438,157285368.0,157285442.0,141281585.0,157271535.0,2511.0,2527.0,0.0
1561401522.234,0.0,0.250,12.312,0.0,0.0,87.438,157129689.0,157134588.0,141141110.0,157125627.0,2503.0,2503.0,0.0
1561401523.234,0.063,0.0,12.383,0.0,0.0,87.555,157163654.0,157150818.0,141161238.0,157163069.0,2520.0,2525.0,0.0
1561401524.234,0.062,0.187,12.367,0.0,0.0,87.383,157224702.0,157222648.0,141227565.0,157224520.0,2513.0,2530.0,0.0
1561401525.234,0.188,0.125,12.250,0.0,0.0,87.438,157222461.0,157250962.0,141236295.0,157222774.0,2515.0,2527.0,0.0
1561401526.234,0.063,0.063,12.320,0.0,0.0,87.555,157155479.0,157130929.0,141141679.0,157160163.0,2508.0,2536.0,0.0
1561401527.234,0.062,0.125,12.367,0.062,0.0,87.383,157161826.0,157133165.0,141159005.0,157149922.0,2515.0,2539.0,0.0
1561401528.234,0.062,0.062,12.438,0.0,0.0,87.438,157192807.0,157207886.0,141205987.0,157196892.0,2523.0,2514.0,0.0
1561401529.234,1.876,0.313,10.319,0.0,0.0,87.492,157228218.0,157038649.0,141066388.0,157050132.0,2490.0,2508.0,0.0
1561401530.234,0.062,0.250,91.131,0.0,0.0,8.557,15032724.0,15569562.0,13921248.0,15024178.0,957.0,880.0,0.0
1561401531.234,0.313,0.125,53.721,0.0,0.0,45.841,243218801.0,243181431.0,5158.0,7350.0,7837.0,8953.0,1.0
1561401532.234,0.062,0.125,30.106,0.0,0.0,69.706,389430525.0,389432965.0,4528.0,2311.0,9094.0,8065.0,0.0
1561401533.234,0.0,0.062,23.438,0.0,0.0,76.500,408384302.0,408384587.0,6199.0,4861.0,9281.0,8697.0,0.0
1561401534.234,0.125,0.062,22.736,0.0,0.0,77.077,414028183.0,414035045.0,3544.0,1969.0,9239.0,8855.0,0.0
1561401535.234,0.062,0.0,23.688,0.0,0.0,76.250,411006838.0,411005961.0,5080.0,2551.0,9276.0,8214.0,0.0
1561401536.234,0.313,0.0,23.765,0.0,0.0,75.922,409124462.0,409111367.0,5280.0,18962.0,8672.0,8111.0,0.0
1561401537.234,0.125,0.250,22.562,0.0,0.0,77.062,406768040.0,406763171.0,4764.0,9329.0,6896.0,8058.0,0.0
1561401538.234,0.0,0.125,20.513,0.0,0.0,79.362,414057501.0,414049589.0,5906.0,17735.0,4805.0,8117.0,0.0
1561401539.234,0.062,0.062,20.050,0.0,0.0,79.825,418710927.0,418699634.0,3648.0,17391.0,4946.0,7975.0,0.0
1561401540.234,1.500,0.188,21.875,0.0,0.0,76.438,407275310.0,407272378.0,4900.0,2635.0,6000.0,7826.0,0.0
1561401541.234,1.188,0.375,22.812,0.0,0.0,75.625,399588780.0,399403982.0,5961.0,9371.0,8013.0,7648.0,0.0
1561401542.234,0.0,0.0,24.578,0.0,0.0,75.422,403060322.0,403063274.0,4299.0,2377.0,9074.0,7634.0,0.0
1561401543.234,0.125,0.250,22.597,0.062,0.0,76.966,404323975.0,404321231.0,4840.0,2755.0,7763.0,7906.0,0.0
1561401544.234,0.0,0.0,24.375,0.0,0.0,75.625,402944454.0,402941017.0,3348.0,2043.0,7712.0,8001.0,0.0
1561401545.234,0.063,0.063,25.516,0.0,0.0,74.359,395636614.0,395642137.0,4840.0,2653.0,8311.0,8101.0,0.0
1561401546.234,0.0,0.062,25.250,0.0,0.0,74.688,402286689.0,402272217.0,5228.0,18794.0,9045.0,8048.0,0.0
1561401547.234,0.062,0.187,24.735,0.0,0.0,75.016,407007566.0,407001938.0,4768.0,9329.0,9161.0,8210.0,0.0
1561401548.234,0.0,0.125,23.091,0.0,0.0,76.783,410640740.0,410637570.0,6181.0,11975.0,8775.0,8330.0,0.0
1561401549.234,0.062,0.062,22.784,0.0,0.0,77.091,410172698.0,410162374.0,4112.0,17465.0,8811.0,8399.0,0.0
1561401550.234,0.0,0.0,21.701,0.0,0.0,78.299,416929514.0,416925863.0,5140.0,2635.0,8362.0,8660.0,0.0
1561401551.234,0.625,0.250,20.737,0.0,0.0,78.389,412887347.0,412882431.0,5098.0,7044.0,7633.0,8566.0,0.0
1561401552.234,1.626,0.563,19.575,0.0,0.0,78.236,407902575.0,407718476.0,4348.0,2515.0,7097.0,8448.0,0.0
1561401553.234,0.188,0.188,21.312,0.0,0.0,78.312,407517704.0,407538271.0,4900.0,2653.0,7873.0,8633.0,0.0
1561401554.234,0.125,0.062,22.798,0.0,0.0,77.014,406364879.0,406360643.0,3828.0,2043.0,9022.0,8626.0,0.0
1561401555.234,0.188,0.313,23.014,0.0,0.0,76.485,406924540.0,406936545.0,4952.0,2777.0,8755.0,8786.0,0.0
1561401556.234,0.062,0.0,20.562,0.0,0.0,79.375,407198399.0,407179939.0,6277.0,21032.0,8072.0,8921.0,0.0
1561401557.234,0.063,0.0,21.201,0.0,0.0,78.737,413504186.0,413494858.0,4494.0,9161.0,7653.0,8797.0,0.0
1561401558.234,0.062,0.125,19.688,0.0,0.0,80.125,421555321.0,421556714.0,4910.0,9979.0,7755.0,9032.0,0.0
