"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_1.csv -i 1 65",,,,"Date:","25 Jun 2019 12:10:55 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","41","42","43"
1561432255.872,0.378,0.226,93.538,0.004,0.0,5.854,0.0,0.0,0.0,0.0,973.165,911.718,0.004
1561432256.873,0.187,0.062,99.750,0.0,0.0,0.0,2262.0,470.0,216.0,1236.0,1.0,6.0,0.0
1561432257.873,0.062,0.062,99.875,0.0,0.0,0.0,26326.0,1930.0,396.0,11941.0,0.0,1.0,0.0
1561432258.873,1.188,0.313,98.499,0.0,0.0,0.0,9445.0,863.0,52.0,1088.0,1.0,1.0,0.0
1561432259.873,0.125,0.063,99.812,0.0,0.0,0.0,7921.0,240.0,198.0,7723.0,0.0,1.0,0.0
1561432260.873,0.125,0.187,99.688,0.0,0.0,0.0,2978.0,624.0,366.0,1892.0,1.0,5.0,0.0
1561432261.873,0.125,0.062,99.812,0.0,0.0,0.0,20656.0,926.0,758.0,20038.0,4.0,0.0,0.0
1561432262.873,0.125,0.0,99.875,0.0,0.0,0.0,6238.0,264.0,104.0,5122.0,1.0,1.0,0.0
1561432263.873,0.250,0.125,99.625,0.0,0.0,0.0,7170.0,240.0,198.0,6948.0,0.0,1.0,0.0
1561432264.873,0.0,0.0,100.0,0.0,0.0,0.0,2180.0,306.0,146.0,1154.0,1.0,1.0,0.0
1561432265.873,0.125,0.250,99.625,0.0,0.0,0.0,74.0,206.0,164.0,74.0,0.0,0.0,0.0
1561432266.873,0.125,0.188,99.688,0.0,0.0,0.0,2188.0,404.0,216.0,1162.0,1.0,1.0,0.0
1561432267.873,0.125,0.125,99.688,0.062,0.0,0.0,26384.0,2062.0,344.0,11735.0,1.0,0.0,0.0
1561432268.873,1.376,0.188,98.437,0.0,0.0,0.0,12102.0,2064.0,971.0,3091.0,2.0,1.0,0.0
1561432269.873,0.125,0.125,99.750,0.0,0.0,0.0,7847.0,240.0,198.0,7583.0,0.0,0.0,0.0
1561432270.873,0.063,0.188,99.750,0.0,0.0,0.0,2188.0,404.0,216.0,1162.0,1.0,1.0,0.0
1561432271.872,0.250,0.187,99.563,0.0,0.0,0.0,20741.0,903.0,735.0,20081.0,4.0,0.0,0.0
1561432272.873,0.0,0.0,100.0,0.0,0.0,0.0,6304.0,372.0,198.0,5146.0,1.0,1.0,0.0
1561432273.873,0.125,0.125,81.761,0.0,0.0,17.989,14786199.0,14778622.0,13234337.0,14785388.0,10468.0,7472.0,1.0
1561432274.873,0.062,0.0,81.875,0.0,0.0,18.062,16331934.0,16328723.0,14557351.0,16324570.0,11279.0,6826.0,0.0
1561432275.873,0.375,0.312,82.948,0.062,0.0,16.302,17917386.0,17916936.0,16006461.0,17923478.0,10408.0,6206.0,0.0
1561432276.873,0.250,0.188,81.312,0.0,0.0,18.250,20658712.0,20643204.0,18439138.0,20657686.0,10117.0,4228.0,0.0
1561432277.873,0.125,0.0,84.928,0.0,0.0,14.947,15263451.0,15253325.0,13561104.0,15248201.0,9777.0,5641.0,0.0
1561432278.873,0.938,0.312,82.312,0.0,0.0,16.438,19683316.0,19682482.0,17574073.0,19683606.0,10332.0,4999.0,0.0
1561432279.873,0.938,0.188,81.875,0.0,0.0,17.0,18187129.0,18172856.0,16154483.0,18179708.0,11237.0,6510.0,0.0
1561432280.873,0.125,0.187,82.011,0.0,0.0,17.676,20315232.0,20312976.0,18098134.0,20313734.0,11310.0,6289.0,0.0
1561432281.873,0.0,0.063,82.051,0.0,0.0,17.886,20115608.0,20095256.0,17874227.0,20115573.0,11247.0,6385.0,0.0
1561432282.873,0.062,0.0,82.250,0.0,0.0,17.688,20919625.0,20913156.0,18627384.0,20918205.0,10907.0,5088.0,0.0
1561432283.873,0.063,0.125,83.427,0.0,0.0,16.385,19097520.0,19073576.0,16970063.0,19097338.0,11060.0,5414.0,0.0
1561432284.873,0.062,0.062,80.575,0.0,0.0,19.300,22164333.0,22179138.0,19790298.0,22162730.0,11061.0,5432.0,0.0
1561432285.873,0.188,0.250,81.250,0.0,0.0,18.312,20801186.0,20800404.0,18543371.0,20801279.0,11099.0,5497.0,0.0
1561432286.873,0.250,0.125,83.625,0.0,0.0,16.0,19035507.0,19035148.0,16961036.0,19034794.0,9929.0,5340.0,0.0
1561432287.873,0.187,0.062,83.198,0.0,0.0,16.552,19997326.0,19972273.0,17785877.0,19983139.0,10790.0,5614.0,0.0
1561432288.873,0.062,0.125,80.938,0.0,0.0,18.875,21872585.0,21871664.0,19519741.0,21871559.0,10956.0,4830.0,0.0
1561432289.873,2.126,0.375,81.301,0.0,0.0,16.198,19255353.0,19222456.0,17069097.0,19247272.0,11617.0,7036.0,0.0
1561432290.873,0.062,0.125,82.0,0.0,0.0,17.812,21812567.0,21823405.0,19438621.0,21810132.0,11014.0,5156.0,0.0
