"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,37777.81,-nan,-nan,-nan,-nan,-nan,-nan
2,32389.08,-nan,-nan,-nan,-nan,-nan,-nan
4,122073.65,-nan,-nan,-nan,-nan,-nan,-nan
6,145380.24,-nan,-nan,-nan,-nan,-nan,-nan
8,204804.11,-nan,-nan,-nan,-nan,-nan,-nan
10,233912.23,-nan,-nan,-nan,-nan,-nan,-nan
12,290570.78,-nan,-nan,-nan,-nan,-nan,-nan
14,314123.21,-nan,-nan,-nan,-nan,-nan,-nan
16,378775.95,-nan,-nan,-nan,-nan,-nan,-nan
18,398516.54,-nan,-nan,-nan,-nan,-nan,-nan
20,471571.67,-nan,-nan,-nan,-nan,-nan,-nan
25,517230.77,-nan,-nan,-nan,-nan,-nan,-nan
30,564784.62,-nan,-nan,-nan,-nan,-nan,-nan
35,636982.14,-nan,-nan,-nan,-nan,-nan,-nan
40,678668.41,-nan,-nan,-nan,-nan,-nan,-nan
45,717604.78,-nan,-nan,-nan,-nan,-nan,-nan
50,729412.57,-nan,-nan,-nan,-nan,-nan,-nan
55,714384.22,-nan,-nan,-nan,-nan,-nan,-nan
60,733620.22,-nan,-nan,-nan,-nan,-nan,-nan
65,717440.32,-nan,-nan,-nan,-nan,-nan,-nan
70,745421.01,-nan,-nan,-nan,-nan,-nan,-nan
