"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_80.csv -i 1 65",,,,"Date:","25 Jun 2019 17:38:25 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","41","42","43"
1561451905.277,0.391,0.228,89.139,0.004,0.0,10.239,0.0,0.0,0.0,0.0,2017.594,1457.385,0.005
1561451906.278,0.498,0.560,83.510,0.0,0.0,15.432,16377833.0,20292001.0,17546017.0,16375515.0,4864.0,4924.0,0.0
1561451907.278,0.0,0.188,20.638,0.0,0.0,79.174,88124120.0,109177260.0,94348874.0,88129050.0,24824.0,24664.0,0.0
1561451908.278,0.062,0.062,6.375,0.0,0.0,93.500,113484195.0,140824300.0,121687574.0,113479673.0,2760.0,2771.0,0.0
1561451909.278,0.062,0.062,6.188,0.0,0.0,93.688,113886406.0,141331006.0,122115612.0,113886208.0,2756.0,2778.0,0.0
1561451910.278,0.250,0.125,5.938,0.0,0.0,93.688,113573468.0,140924554.0,121772774.0,113563539.0,2761.0,2780.0,0.0
1561451911.278,0.062,0.062,6.188,0.0,0.0,93.688,113916628.0,141379810.0,122162200.0,113909628.0,2758.0,2769.0,0.0
1561451912.277,0.063,0.063,6.466,0.0,0.0,93.409,114094762.0,141584034.0,122337492.0,114096362.0,2785.0,2784.0,0.0
1561451913.278,0.124,0.0,6.409,0.0,0.0,93.466,113910716.0,141348608.0,122132562.0,113911928.0,2778.0,2792.0,0.0
1561451914.278,0.125,0.062,6.062,0.0,0.0,93.750,115082481.0,142786471.0,123377177.0,115077281.0,2783.0,2807.0,0.0
1561451915.278,0.125,0.125,6.125,0.0,0.0,93.625,114737873.0,142342602.0,122986932.0,114740541.0,2790.0,2795.0,0.0
1561451916.278,3.189,0.688,2.439,0.0,0.0,93.684,105848373.0,130994099.0,113195414.0,105644776.0,2608.0,2626.0,0.0
1561451917.278,0.125,0.125,6.180,0.062,0.0,93.508,101116306.0,125636042.0,108561100.0,101112330.0,2454.0,2480.0,0.0
1561451918.278,0.062,0.0,6.500,0.0,0.0,93.438,114036221.0,141480998.0,122245654.0,114037009.0,2780.0,2799.0,0.0
1561451919.278,0.250,0.063,6.066,0.0,0.0,93.621,114330620.0,141865282.0,122589536.0,114327366.0,2793.0,2787.0,0.0
1561451920.278,0.188,0.125,6.250,0.0,0.0,93.438,113579784.0,140952050.0,121783570.0,113570245.0,2789.0,2786.0,0.0
1561451921.278,0.188,0.188,6.254,0.0,0.0,93.371,113488024.0,140823075.0,121682611.0,113479660.0,2773.0,2792.0,0.0
1561451922.278,0.125,0.062,7.058,0.0,0.0,92.755,112924414.0,140133402.0,121089220.0,112930670.0,2790.0,2802.0,0.0
1561451923.278,0.0,0.125,6.254,0.0,0.0,93.621,114266602.0,141799018.0,122521298.0,114261940.0,2785.0,2800.0,0.0
1561451924.278,0.125,0.125,6.309,0.0,0.0,93.442,114735092.0,142391557.0,123040199.0,114732302.0,2776.0,2803.0,0.0
1561451925.278,0.125,0.188,6.004,0.0,0.0,93.684,114365643.0,141918952.0,122625872.0,114365911.0,2777.0,2785.0,0.0
1561451926.277,1.568,0.251,4.831,0.0,0.0,93.350,112558202.0,139644856.0,120670458.0,112560600.0,2771.0,2785.0,0.0
1561451927.278,1.806,0.685,4.110,0.0,0.0,93.400,107311027.0,132903821.0,114831140.0,107103224.0,2659.0,2671.0,0.0
1561451928.278,0.0,0.063,6.629,0.0,0.0,93.308,113832905.0,141246432.0,122047138.0,113835385.0,2783.0,2802.0,0.0
1561451929.278,0.125,0.062,6.242,0.062,0.0,93.508,114078885.0,141559547.0,122321581.0,114070493.0,2772.0,2796.0,0.0
1561451930.278,0.250,0.188,6.188,0.0,0.0,93.375,113675202.0,141069250.0,121885880.0,113666441.0,2775.0,2801.0,0.0
1561451931.277,0.063,0.0,6.152,0.0,0.0,93.785,114473466.0,142017614.0,122715332.0,114473758.0,2763.0,2785.0,0.0
1561451932.278,0.062,0.125,6.289,0.0,0.0,93.524,114282760.0,141840446.0,122561356.0,114278776.0,2775.0,2796.0,0.0
1561451933.278,0.125,0.062,6.121,0.0,0.0,93.691,114599378.0,142202740.0,122871192.0,114600996.0,2786.0,2797.0,0.0
1561451934.277,0.0,0.063,6.133,0.0,0.0,93.805,114400591.0,141982838.0,122683502.0,114398435.0,2784.0,2800.0,0.0
1561451935.278,0.187,0.125,6.055,0.062,0.0,93.571,114625333.0,142219232.0,122890952.0,114622809.0,2779.0,2798.0,0.0
1561451936.278,0.062,0.062,6.184,0.0,0.0,93.691,114845981.0,142500135.0,123136531.0,114845741.0,2777.0,2804.0,0.0
1561451937.278,3.502,0.813,42.777,0.0,0.0,52.908,63757991.0,79100913.0,68303932.0,63550436.0,2210.0,2466.0,0.0
1561451938.278,0.125,0.062,99.813,0.0,0.0,0.0,13977.0,7684.0,5890.0,13515.0,9.0,10.0,0.0
1561451939.278,0.063,0.125,99.812,0.0,0.0,0.0,8174.0,6308.0,4690.0,6950.0,7.0,2.0,0.0
1561451940.278,0.312,0.188,99.500,0.0,0.0,0.0,20986.0,8944.0,5690.0,6733.0,1.0,4.0,0.0
1561451941.278,0.125,0.125,99.750,0.0,0.0,0.0,4198.0,6358.0,4726.0,3106.0,5.0,6.0,0.0
1561451942.278,0.063,0.063,99.875,0.0,0.0,0.0,9746.0,7428.0,5690.0,9416.0,4.0,13.0,0.0
1561451943.278,0.125,0.125,99.750,0.0,0.0,0.0,4502.0,7502.0,5632.0,3410.0,9.0,2.0,0.0
1561451944.278,0.125,0.125,99.750,0.0,0.0,0.0,13615.0,7089.0,5481.0,12763.0,13.0,14.0,0.0
1561451945.278,0.188,0.125,99.625,0.0,0.0,0.062,15573.0,7562.0,5692.0,14085.0,6.0,10.0,0.0
1561451946.278,0.062,0.062,99.812,0.0,0.0,0.062,2018.0,6274.0,4760.0,1952.0,9.0,0.0,0.0
1561451947.278,1.313,0.0,98.687,0.0,0.0,0.0,7814.0,6712.0,4996.0,6590.0,9.0,9.0,0.0
1561451948.278,0.938,0.750,98.250,0.0,0.0,0.062,216690.0,11963.0,5770.0,13581.0,5.0,0.0,0.0
1561451949.278,0.188,0.250,99.500,0.0,0.0,0.062,8100.0,5658.0,4166.0,6876.0,14.0,5.0,0.0
1561451950.278,0.312,0.187,99.438,0.0,0.0,0.062,21024.0,8566.0,5434.0,6705.0,1.0,1.0,0.0
1561451951.278,0.125,0.063,99.750,0.0,0.0,0.063,14509.0,8227.0,6277.0,12703.0,2.0,13.0,0.0
1561451952.278,0.063,0.125,99.812,0.0,0.0,0.0,9746.0,7058.0,5390.0,9416.0,4.0,13.0,0.0
1561451953.278,0.125,0.062,99.750,0.0,0.0,0.062,4502.0,7502.0,5632.0,3410.0,7.0,13.0,0.0
1561451954.278,0.062,0.062,99.812,0.0,0.0,0.062,11110.0,5965.0,4521.0,10846.0,8.0,8.0,0.0
1561451955.278,0.125,0.312,99.562,0.0,0.0,0.0,15675.0,7858.0,5932.0,14187.0,1.0,9.0,0.0
1561451956.278,0.250,0.312,99.375,0.0,0.0,0.062,2084.0,6900.0,4880.0,1952.0,1.0,10.0,0.0
1561451957.278,0.125,0.125,99.688,0.0,0.0,0.062,7772.0,6976.0,5176.0,6488.0,6.0,9.0,0.0
1561451958.278,2.062,0.875,97.0,0.0,0.0,0.062,216858.0,12185.0,6224.0,13683.0,11.0,1.0,0.0
1561451959.278,0.188,0.125,99.625,0.0,0.0,0.063,10691.0,7073.0,5257.0,8813.0,7.0,5.0,0.0
1561451960.277,0.188,0.314,99.498,0.0,0.0,0.0,21126.0,9340.0,5846.0,6741.0,20.0,16.0,0.0
1561451961.278,0.249,0.124,99.502,0.0,0.0,0.124,4198.0,6472.0,4812.0,3106.0,14.0,5.0,0.0
1561451962.278,0.063,0.188,99.750,0.0,0.0,0.0,9746.0,7132.0,5450.0,9482.0,0.0,5.0,0.0
1561451963.278,0.125,0.0,99.750,0.0,0.0,0.125,7142.0,7383.0,5420.0,3452.0,18.0,6.0,0.0
1561451964.278,0.125,0.125,99.750,0.0,0.0,0.0,12951.0,7324.0,4458.0,10731.0,0.0,7.0,0.0
1561451965.278,0.188,0.188,99.625,0.0,0.0,0.0,15573.0,7266.0,5452.0,14085.0,5.0,2.0,0.0
1561451966.278,0.125,0.125,99.688,0.0,0.0,0.062,4536.0,7031.0,5423.0,3948.0,10.0,1.0,0.0
1561451967.278,0.125,0.188,99.688,0.0,0.0,0.0,7982.0,7034.0,5262.0,6758.0,6.0,6.0,0.0
1561451968.278,2.126,0.813,96.998,0.0,0.0,0.063,216690.0,13877.0,5770.0,13647.0,8.0,8.0,0.0
1561451969.278,0.250,0.187,99.563,0.0,0.0,0.0,8100.0,6028.0,4466.0,6876.0,6.0,9.0,0.0
