"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,28985.80,92.3017,7.26503,1.74775e+07,1.74693e+07,1.74775e+07,1.74693e+07
2,61013.22,83.6706,15.8251,3.34736e+07,3.34651e+07,3.34736e+07,3.34651e+07
4,115722.05,75.1244,24.3801,6.35618e+07,6.35525e+07,6.35618e+07,6.35525e+07
6,152145.31,75.9409,23.6033,7.15152e+07,7.15064e+07,7.15152e+07,7.15064e+07
8,203485.61,68.0366,31.5109,1.11371e+08,1.11362e+08,1.11371e+08,1.11362e+08
10,227897.64,66.2643,33.2916,1.24602e+08,1.24592e+08,1.24602e+08,1.24592e+08
12,284820.89,63.5631,35.9995,1.54868e+08,1.54858e+08,1.54868e+08,1.54858e+08
14,330056.63,61.5494,38.0487,1.80554e+08,1.80544e+08,1.80554e+08,1.80544e+08
16,364551.77,61.7826,37.8568,1.94373e+08,1.94361e+08,1.94373e+08,1.94361e+08
18,392095.71,60.1206,39.4763,2.14966e+08,214953336,2.14966e+08,214953336
20,445107.11,59.3112,40.318,2.42808e+08,2.42796e+08,2.42808e+08,2.42796e+08
25,525312.92,60.4684,39.1512,2.41252e+08,2.4124e+08,2.41252e+08,2.4124e+08
30,557570.77,51.1668,48.4862,3.00277e+08,3.00266e+08,3.00277e+08,3.00266e+08
35,648429.00,42.2056,57.3798,3.43877e+08,3.43861e+08,3.43877e+08,3.43861e+08
40,686209.40,36.0414,63.5024,3.74754e+08,3.74738e+08,3.74754e+08,3.74738e+08
45,720028.68,32.7586,66.7811,3.90431e+08,3.90414e+08,3.90431e+08,3.90414e+08
50,721971.73,32.5673,67.0518,3.8889e+08,3.88875e+08,3.8889e+08,3.88875e+08
55,734583.62,31.714,67.9049,3.89485e+08,3.8947e+08,3.89485e+08,3.8947e+08
60,737892.98,32.892,66.6121,3.9086e+08,3.9084e+08,3.9086e+08,3.9084e+08
65,751038.50,34.5093,65.0324,3.70877e+08,3.70857e+08,3.70877e+08,3.70857e+08
70,751211.96,29.6571,69.8264,3.98697e+08,3.98675e+08,3.98697e+08,3.98675e+08
75,747372.26,28.2999,71.1876,4.08613e+08,4.08591e+08,4.08613e+08,4.08591e+08
80,758677.12,28.6462,70.852,4.02206e+08,4.0218e+08,4.02206e+08,4.0218e+08
