"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_40.csv -i 1 65",,,,"Date:","25 Jun 2019 17:14:58 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","41","42","43"
1561450498.964,0.388,0.226,89.694,0.004,0.0,9.688,0.0,0.0,0.0,0.0,2036.296,1467.015,0.005
1561450499.965,0.062,0.250,85.688,0.0,0.0,14.0,24936220.0,24550369.0,22046022.0,24948428.0,5363.0,1626.0,1.0
1561450500.965,0.125,0.063,12.320,0.0,0.0,87.492,145859036.0,145790019.0,130918848.0,145845714.0,3336.0,2166.0,0.0
1561450501.965,0.125,0.187,12.305,0.0,0.0,87.383,168465633.0,168476633.0,151313267.0,168475009.0,3795.0,2499.0,0.0
1561450502.965,0.125,0.125,12.250,0.0,0.0,87.500,168598523.0,168573295.0,151409109.0,168592914.0,3800.0,2501.0,0.0
1561450503.965,0.125,0.063,12.383,0.0,0.0,87.430,168520043.0,168521381.0,151365544.0,168519293.0,3810.0,2503.0,0.0
1561450504.965,0.062,0.187,12.422,0.0,0.0,87.328,168617203.0,168614802.0,151469371.0,168617303.0,3837.0,2500.0,0.0
1561450505.965,0.063,0.125,12.258,0.0,0.0,87.555,169062557.0,169047155.0,151816238.0,169057840.0,3839.0,2505.0,0.0
1561450506.965,0.188,0.125,12.312,0.0,0.0,87.375,169086964.0,169088476.0,151873525.0,169089568.0,3819.0,2503.0,0.0
1561450507.965,0.188,0.313,12.008,0.0,0.0,87.492,168568119.0,168588973.0,151411670.0,168576968.0,3767.0,2501.0,0.0
1561450508.965,0.125,0.125,12.305,0.0,0.0,87.445,169135078.0,169120769.0,151898788.0,169126344.0,3831.0,2504.0,0.0
1561450509.965,2.502,0.563,9.443,0.0,0.0,87.492,154594563.0,154475915.0,138740783.0,154479888.0,3283.0,2339.0,0.0
1561450510.965,0.125,0.187,12.242,0.062,0.0,87.383,163310269.0,163316020.0,146694914.0,163304524.0,3703.0,2422.0,0.0
1561450511.965,0.063,0.250,12.258,0.0,0.0,87.430,168375456.0,168355568.0,151204567.0,168369951.0,3787.0,2495.0,0.0
1561450512.965,0.125,0.187,12.305,0.0,0.0,87.383,168432509.0,168415148.0,151275216.0,168433469.0,3797.0,2499.0,0.0
1561450513.965,0.062,0.125,12.375,0.0,0.0,87.438,168473166.0,168452506.0,151319320.0,168466875.0,3798.0,2496.0,0.0
1561450514.965,0.125,0.125,12.320,0.0,0.0,87.430,168926553.0,168942544.0,151722646.0,168925387.0,3818.0,2503.0,0.0
1561450515.965,0.125,0.187,12.305,0.0,0.0,87.383,168525607.0,168406533.0,151247733.0,168530043.0,3814.0,2493.0,0.0
1561450516.965,0.063,0.125,12.383,0.0,0.0,87.430,168588506.0,168592575.0,151424712.0,168584174.0,3842.0,2491.0,0.0
1561450517.965,0.313,0.188,12.008,0.0,0.0,87.492,168199502.0,168216473.0,151078847.0,168214029.0,3759.0,2490.0,0.0
1561450518.965,0.125,0.062,12.235,0.125,0.0,87.453,168504361.0,168482209.0,151333477.0,168483086.0,3801.0,2492.0,0.0
1561450519.965,2.627,0.563,9.318,0.0,0.0,87.492,165178207.0,165073841.0,148254229.0,165071600.0,3402.0,2489.0,0.0
1561450520.965,0.062,0.062,12.430,0.0,0.0,87.445,168634692.0,168606726.0,151465355.0,168624417.0,3798.0,2492.0,0.0
1561450521.965,0.375,0.125,12.0,0.0,0.0,87.500,168226980.0,168239508.0,151099710.0,168234370.0,3775.0,2492.0,0.0
1561450522.965,0.125,0.438,12.008,0.0,0.0,87.430,168228228.0,168225795.0,151091184.0,168228715.0,3762.0,2494.0,0.0
