"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_12.csv -i 1 65",,,,"Date:","25 Jun 2019 15:17:08 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","41","42","43"
1561443428.220,0.384,0.223,89.919,0.004,0.0,9.469,0.0,0.0,0.0,0.0,1758.738,1426.695,0.005
1561443429.221,0.063,0.0,99.937,0.0,0.0,0.0,1174.0,1496.0,1090.0,1100.0,6.0,1.0,0.0
1561443430.221,0.125,0.062,99.813,0.0,0.0,0.0,21516.0,2658.0,740.0,6267.0,9.0,0.0,0.0
1561443431.221,0.375,0.375,70.787,0.0,0.0,28.464,109897829.0,109897371.0,1060.0,436.0,34484.0,25361.0,0.0
1561443432.221,0.063,0.0,63.955,0.0,0.0,35.982,152918227.0,152909858.0,1250.0,8766.0,44199.0,30598.0,0.0
1561443433.221,1.312,0.312,63.062,0.0,0.0,35.312,153635025.0,153633798.0,656.0,296.0,44889.0,30732.0,0.0
1561443434.221,1.0,0.188,63.062,0.0,0.0,35.750,156072839.0,156016511.0,1706.0,21406.0,44517.0,30153.0,0.0
1561443435.221,0.062,0.0,63.688,0.0,0.0,36.250,154786786.0,154785780.0,224.0,74.0,44466.0,29227.0,0.0
1561443436.221,0.125,0.125,62.812,0.0,0.0,36.938,157250636.0,157242631.0,1226.0,13403.0,44555.0,29774.0,0.0
1561443437.221,0.062,0.125,64.710,0.062,0.0,35.041,157211784.0,157203474.0,1130.0,7334.0,44521.0,30344.0,0.0
1561443438.221,0.062,0.062,63.375,0.0,0.0,36.500,156381788.0,156380801.0,962.0,2114.0,44649.0,29555.0,0.0
1561443439.221,0.125,0.0,64.916,0.0,0.0,34.959,156570971.0,156572275.0,820.0,370.0,43957.0,30490.0,0.0
1561443440.220,0.062,0.0,66.250,0.0,0.0,33.688,156106645.0,156089725.0,612.0,5655.0,43048.0,30108.0,0.0
