"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,29995.13,-nan,-nan,-nan,-nan,-nan,-nan
5,120288.52,59.1884,40.3934,6.57279e+07,6.57182e+07,6.57279e+07,6.57182e+07
10,219115.10,-nan,-nan,-nan,-nan,-nan,-nan
15,277072.88,20.6625,78.9856,1.47108e+08,1.4708e+08,1.47108e+08,1.4708e+08
20,276562.92,-nan,-nan,-nan,-nan,-nan,-nan
25,279145.74,-nan,-nan,-nan,-nan,-nan,-nan
30,276484.83,-nan,-nan,-nan,-nan,-nan,-nan
35,304734.06,-nan,-nan,-nan,-nan,-nan,-nan
40,284874.05,-nan,-nan,-nan,-nan,-nan,-nan
45,290290.53,-nan,-nan,-nan,-nan,-nan,-nan
50,308811.21,-nan,-nan,-nan,-nan,-nan,-nan
55,303813.02,-nan,-nan,-nan,-nan,-nan,-nan
60,287586.70,-nan,-nan,-nan,-nan,-nan,-nan
65,286743.33,-nan,-nan,-nan,-nan,-nan,-nan
70,285603.01,-nan,-nan,-nan,-nan,-nan,-nan
