"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_16.csv -i 1 65",,,,"Date:","25 Jun 2019 16:59:21 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","41","42","43"
1561449561.708,0.387,0.226,89.997,0.004,0.0,9.386,0.0,0.0,0.0,0.0,1938.073,1464.607,0.005
1561449562.709,0.062,0.062,90.312,0.0,0.0,9.562,8757803.0,10861042.0,9381366.0,8756279.0,7459.0,3324.0,0.0
1561449563.709,0.062,0.188,59.125,0.0,0.0,40.625,38672234.0,47994374.0,41463408.0,38669184.0,35138.0,24464.0,0.0
1561449564.709,0.062,0.125,52.092,0.0,0.0,47.720,52551781.0,65195924.0,56338644.0,52552575.0,43533.0,23694.0,0.0
1561449565.709,0.125,0.063,47.342,0.0,0.0,52.470,58691740.0,72829034.0,62929058.0,58690412.0,46056.0,18909.0,0.0
1561449566.709,0.062,0.125,49.532,0.0,0.0,50.281,57403410.0,71239302.0,61554562.0,57403940.0,45771.0,20757.0,0.0
1561449567.709,2.438,0.312,45.125,0.0,0.0,52.125,58057423.0,71956449.0,62177028.0,57997982.0,43915.0,18900.0,0.0
1561449568.709,0.063,0.125,50.031,0.0,0.0,49.781,57329557.0,71145741.0,61472539.0,57328321.0,45958.0,20941.0,0.0
1561449569.709,0.062,0.187,49.781,0.0,0.0,49.969,56749322.0,70411368.0,60841444.0,56748164.0,45834.0,21749.0,0.0
1561449570.709,0.375,0.125,49.969,0.0,0.0,49.531,56134461.0,69656974.0,60186962.0,56134179.0,45098.0,22107.0,0.0
1561449571.709,0.125,0.125,51.031,0.0,0.0,48.720,55419499.0,68765907.0,59413479.0,55415213.0,44820.0,23624.0,0.0
1561449572.709,0.0,0.063,48.218,0.0,0.0,51.720,57193685.0,70962468.0,61323372.0,57196113.0,45925.0,21325.0,0.0
1561449573.709,0.188,0.250,48.750,0.0,0.0,50.812,58041958.0,72025566.0,62232754.0,58041130.0,46147.0,20361.0,0.0
1561449574.709,0.125,0.125,48.625,0.0,0.0,51.125,57914647.0,71854268.0,62088124.0,57913281.0,46348.0,20416.0,0.0
1561449575.709,0.125,0.125,49.375,0.0,0.0,50.375,57568719.0,71432817.0,61722847.0,57568229.0,45924.0,20751.0,0.0
1561449576.709,0.062,0.062,49.312,0.0,0.0,50.562,57796450.0,71723518.0,61970916.0,57792494.0,46186.0,20244.0,0.0
1561449577.709,1.374,0.375,48.032,0.0,0.0,50.219,56312005.0,69858586.0,60365752.0,56299803.0,43780.0,21797.0,0.0
1561449578.709,0.875,0.500,49.188,0.0,0.0,49.438,56214538.0,69707769.0,60231266.0,56171346.0,45223.0,21845.0,0.0
1561449579.709,0.062,0.125,50.375,0.0,0.0,49.438,56517086.0,70125350.0,60593866.0,56515130.0,45553.0,22063.0,0.0
1561449580.709,0.125,0.0,50.719,0.0,0.0,49.156,56562557.0,70184332.0,60644700.0,56562259.0,45791.0,22540.0,0.0
1561449581.709,0.187,0.125,50.156,0.0,0.0,49.532,56305194.0,69864354.0,60367398.0,56304430.0,45563.0,22786.0,0.0
1561449582.709,0.0,0.063,51.220,0.0,0.0,48.718,56274711.0,69826202.0,60334370.0,56274017.0,45553.0,22694.0,0.0
1561449583.709,0.125,0.375,50.031,0.0,0.0,49.469,56488975.0,70092261.0,60564719.0,56486648.0,45421.0,22193.0,0.0
1561449584.709,0.063,0.125,50.281,0.0,0.0,49.531,56292233.0,69843006.0,60349638.0,56292069.0,45358.0,22878.0,0.0
1561449585.709,0.188,0.125,50.188,0.0,0.0,49.500,56470014.0,70071598.0,60545898.0,56468922.0,45605.0,22023.0,0.0
1561449586.709,0.0,0.125,51.125,0.0,0.0,48.750,56376330.0,69963620.0,60454258.0,56376664.0,45639.0,22544.0,0.0
1561449587.709,0.125,0.062,51.0,0.0,0.0,48.812,56083192.0,69573972.0,60104058.0,56057823.0,45484.0,22822.0,0.0
1561449588.709,2.188,0.500,47.188,0.0,0.0,50.125,56454796.0,70004333.0,60499998.0,56420568.0,41621.0,19857.0,0.0
1561449589.709,0.062,0.250,50.968,0.0,0.0,48.720,55996280.0,69477812.0,60031940.0,55994054.0,45166.0,22796.0,0.0
1561449590.709,0.125,0.0,51.282,0.0,0.0,48.593,55939458.0,69413433.0,59977037.0,55939196.0,45459.0,23195.0,0.0
1561449591.709,0.125,0.125,51.280,0.0,0.0,48.470,56702926.0,70353844.0,60792606.0,56701770.0,45534.0,22473.0,0.0
1561449592.709,0.0,0.125,51.657,0.0,0.0,48.218,56054665.0,69554022.0,60099952.0,56054635.0,45328.0,22934.0,0.0
1561449593.709,0.250,0.125,90.137,0.0,0.0,9.488,9285904.0,11533548.0,9956860.0,9285078.0,8468.0,4486.0,0.0
1561449594.709,0.063,0.0,99.937,0.0,0.0,0.0,12223.0,2066.0,1250.0,11563.0,7.0,17.0,0.0
1561449595.709,0.188,0.188,99.625,0.0,0.0,0.0,7166.0,2552.0,1690.0,5942.0,0.0,8.0,0.0
1561449596.709,0.062,0.0,99.938,0.0,0.0,0.0,436.0,1636.0,1060.0,370.0,10.0,1.0,0.0
1561449597.709,0.250,0.187,99.500,0.0,0.0,0.062,29347.0,4290.0,1874.0,13911.0,0.0,28.0,0.0
1561449598.709,1.375,0.500,98.062,0.062,0.0,0.0,47275.0,3734.0,1635.0,2231.0,1.0,14.0,0.0
1561449599.709,0.125,0.125,99.750,0.0,0.0,0.0,10260.0,2066.0,1302.0,8970.0,0.0,15.0,0.0
1561449600.709,0.062,0.062,99.813,0.0,0.0,0.062,7055.0,2272.0,1570.0,6791.0,1.0,11.0,0.0
1561449601.709,0.063,0.063,99.875,0.0,0.0,0.0,8969.0,2077.0,1313.0,7679.0,0.0,10.0,0.0
1561449602.709,0.062,0.125,99.813,0.0,0.0,0.0,8385.0,1654.0,1078.0,8121.0,2.0,8.0,0.0
1561449603.709,0.125,0.125,99.750,0.0,0.0,0.0,6030.0,1744.0,656.0,4740.0,4.0,9.0,0.0
1561449604.709,0.125,0.250,99.625,0.0,0.0,0.0,12193.0,2050.0,1404.0,11731.0,9.0,16.0,0.0
1561449605.709,0.187,0.187,99.625,0.0,0.0,0.0,9691.0,3687.0,2661.0,7945.0,0.0,21.0,0.0
1561449606.709,0.063,0.125,99.812,0.0,0.0,0.0,436.0,1488.0,940.0,370.0,5.0,1.0,0.0
1561449607.709,0.750,0.062,99.188,0.0,0.0,0.0,21230.0,3450.0,1198.0,6017.0,4.0,12.0,0.0
1561449608.709,1.0,0.438,98.562,0.0,0.0,0.0,492.0,1076.0,612.0,426.0,5.0,1.0,0.0
1561449609.709,1.874,0.312,97.814,0.0,0.0,0.0,54776.0,3705.0,1310.0,8970.0,4.0,9.0,0.0
1561449610.709,0.125,0.0,99.875,0.0,0.0,0.0,3534.0,2320.0,1604.0,3402.0,5.0,11.0,0.0
1561449611.709,0.188,0.125,99.688,0.0,0.0,0.0,12237.0,2026.0,1276.0,10815.0,4.0,14.0,0.0
1561449612.709,0.062,0.125,99.813,0.0,0.0,0.0,8589.0,1802.0,1226.0,8301.0,1.0,11.0,0.0
