"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,32146.15,-nan,-nan,-nan,-nan,-nan,-nan
2,31690.10,-nan,-nan,-nan,-nan,-nan,-nan
4,86046.49,-nan,-nan,-nan,-nan,-nan,-nan
6,159812.25,-nan,-nan,-nan,-nan,-nan,-nan
8,221731.91,-nan,-nan,-nan,-nan,-nan,-nan
10,225784.16,-nan,-nan,-nan,-nan,-nan,-nan
12,289840.89,-nan,-nan,-nan,-nan,-nan,-nan
14,336644.16,-nan,-nan,-nan,-nan,-nan,-nan
16,332682.93,-nan,-nan,-nan,-nan,-nan,-nan
18,418297.34,-nan,-nan,-nan,-nan,-nan,-nan
20,472890.35,-nan,-nan,-nan,-nan,-nan,-nan
25,553212.95,-nan,-nan,-nan,-nan,-nan,-nan
30,634258.16,-nan,-nan,-nan,-nan,-nan,-nan
35,661994.13,-nan,-nan,-nan,-nan,-nan,-nan
40,664100.38,-nan,-nan,-nan,-nan,-nan,-nan
45,670699.84,-nan,-nan,-nan,-nan,-nan,-nan
50,662881.92,-nan,-nan,-nan,-nan,-nan,-nan
55,673526.36,-nan,-nan,-nan,-nan,-nan,-nan
60,667199.48,-nan,-nan,-nan,-nan,-nan,-nan
65,661826.02,-nan,-nan,-nan,-nan,-nan,-nan
70,674739.32,-nan,-nan,-nan,-nan,-nan,-nan
