"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_30.csv -i 1 65",,,,"Date:","25 Jun 2019 14:32:14 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","41","42","43"
1561440734.928,0.380,0.221,91.139,0.004,0.0,8.256,0.0,0.0,0.0,0.0,1683.667,1382.308,0.005
1561440735.929,0.188,0.125,83.938,0.0,0.0,15.750,27754178.0,27369314.0,24556358.0,27760267.0,1294.0,1257.0,0.0
1561440736.929,0.0,0.125,18.500,0.125,0.0,81.250,119437603.0,119380618.0,107226720.0,119438077.0,1973.0,1977.0,0.0
1561440737.929,0.125,0.125,18.562,0.0,0.0,81.188,151594099.0,151570919.0,136121091.0,151578575.0,2500.0,2505.0,0.0
1561440738.929,0.0,0.062,18.688,0.0,0.0,81.250,151697523.0,151688799.0,136263272.0,151692093.0,2506.0,2508.0,0.0
1561440739.929,0.250,0.125,18.488,0.0,0.0,81.137,151505004.0,151506580.0,136080549.0,151510804.0,2498.0,2504.0,0.0
1561440740.929,2.064,0.313,16.323,0.0,0.0,81.301,150250475.0,150170749.0,134865923.0,150168922.0,2499.0,2501.0,0.0
1561440741.929,0.063,0.188,18.449,0.0,0.0,81.301,151553118.0,151522906.0,136097442.0,151550042.0,2495.0,2500.0,0.0
1561440742.929,0.125,0.125,18.562,0.0,0.0,81.188,151609195.0,151603093.0,136172090.0,151609378.0,2504.0,2505.0,0.0
1561440743.929,0.062,0.125,18.688,0.0,0.0,81.125,151548802.0,151558432.0,136102666.0,151545207.0,2501.0,2505.0,0.0
1561440744.929,0.062,0.125,18.676,0.0,0.0,81.137,151540253.0,151522442.0,136106765.0,151542977.0,2499.0,2504.0,0.0
1561440745.929,0.188,0.0,18.562,0.0,0.0,81.250,151527713.0,151547890.0,136103657.0,151528474.0,2498.0,2502.0,0.0
1561440746.929,0.063,0.063,18.637,0.0,0.0,81.238,152077282.0,152064513.0,136588091.0,152074863.0,2512.0,2516.0,0.0
1561440747.929,0.062,0.312,18.426,0.062,0.0,81.137,151858709.0,151841154.0,136380112.0,151843423.0,2513.0,2515.0,0.0
1561440748.929,0.0,0.125,18.637,0.0,0.0,81.238,151975866.0,151980648.0,136510929.0,151988751.0,2514.0,2515.0,0.0
1561440749.929,0.062,0.062,18.676,0.0,0.0,81.199,151969580.0,151948290.0,136477330.0,151952103.0,2510.0,2513.0,0.0
1561440750.929,2.001,0.438,16.385,0.0,0.0,81.176,150551184.0,150442525.0,135116163.0,150470790.0,2506.0,2508.0,0.0
1561440751.929,0.125,0.062,18.625,0.0,0.0,81.188,151329865.0,151271520.0,135859375.0,151342830.0,2488.0,2493.0,1.0
1561440752.929,0.062,0.187,18.551,0.0,0.0,81.199,151470050.0,151435190.0,136028725.0,151452664.0,2489.0,2493.0,0.0
1561440753.929,0.125,0.188,18.500,0.0,0.0,81.188,151325147.0,151329764.0,135920613.0,151337167.0,2485.0,2493.0,0.0
1561440754.928,0.062,0.125,18.688,0.0,0.0,81.125,151293779.0,151301848.0,135884178.0,151286820.0,2484.0,2489.0,0.0
1561440755.928,0.062,0.125,18.562,0.0,0.0,81.250,151291848.0,151289364.0,135891173.0,151291472.0,2486.0,2492.0,0.0
