"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,30493.16,75.8449,23.7479,1.82836e+07,1.82756e+07,1.82836e+07,1.82756e+07
2,35577.97,80.9765,18.679,2.09206e+07,2.09124e+07,2.09206e+07,2.09124e+07
4,91623.05,65.0999,34.4801,5.00388e+07,5.00288e+07,5.00388e+07,5.00288e+07
6,140338.56,53.7131,45.9764,7.66711e+07,7.66624e+07,7.66711e+07,7.66624e+07
8,180984.54,43.7928,55.7551,9.6194e+07,9.6183e+07,9.6194e+07,9.6183e+07
10,218934.65,29.7002,69.8396,1.19693e+08,1.19678e+08,1.19693e+08,1.19678e+08
12,253468.67,24.5247,75.0046,1.34702e+08,1.34684e+08,1.34702e+08,1.34684e+08
14,273977.40,18.9632,80.6379,1.49639e+08,1.49616e+08,1.49639e+08,1.49616e+08
16,273415.12,18.7687,80.8146,1.49475e+08,1.49456e+08,1.49475e+08,1.49456e+08
18,274950.18,20.5691,79.0374,1.46216e+08,1.46187e+08,1.46216e+08,1.46187e+08
20,275173.41,20.626,78.9637,1.46021e+08,1.45991e+08,1.46021e+08,1.45991e+08
25,276573.47,18.4582,81.1855,1.51195e+08,1.51173e+08,1.51195e+08,1.51173e+08
30,274919.89,18.3708,81.2126,1.50185e+08,1.50166e+08,1.50185e+08,1.50166e+08
35,274207.09,18.3361,81.2092,1.50239e+08,1.5022e+08,1.50239e+08,1.5022e+08
40,276782.42,18.4306,81.2031,1.51536e+08,1.5152e+08,1.51536e+08,1.5152e+08
45,277228.84,18.3533,81.1983,1.51584e+08,1.51555e+08,1.51584e+08,1.51555e+08
50,274496.12,20.6192,78.9186,1.45635e+08,1.45599e+08,1.45635e+08,1.45599e+08
55,272209.25,20.6003,78.9434,1.44856e+08,1.44819e+08,1.44856e+08,1.44819e+08
60,276683.31,18.2953,81.1983,1.51166e+08,1.51131e+08,1.51166e+08,1.51131e+08
65,302117.68,11.9715,87.4529,1.65234e+08,1.65203e+08,1.65234e+08,1.65203e+08
70,300556.10,14.911,84.481,1.60074e+08,1.60033e+08,1.60074e+08,1.60033e+08
75,303061.33,11.938,87.4608,1.65823e+08,1.65784e+08,1.65823e+08,1.65784e+08
80,301950.83,11.9336,87.4546,1.65203e+08,1.65165e+08,1.65203e+08,1.65165e+08
