"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_1.csv -i 1 35",,,,"Date:","14 Dec 2018 04:05:49 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"net/veth31e08a5",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","29","30","31"
1544727949.266,0.375,0.189,99.213,0.002,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.0,168.774,178.763,299.351
1544727950.267,1.750,0.312,93.188,0.0,0.0,4.750,16433.0,8829.0,4040180.0,4585760.0,4585694.0,4585694.0,2624.0,2660.0,2758.0
1544727951.267,0.125,0.062,87.688,0.0,0.0,12.125,10197409.0,10187620.0,10284889.0,11627215.0,11619239.0,11627281.0,9568.0,9596.0,9630.0
1544727952.267,0.062,0.125,87.445,0.0,0.0,12.367,12381934.0,12378022.0,9992799.0,11280110.0,11275823.0,11279927.0,10297.0,10213.0,10172.0
1544727953.267,0.623,0.187,82.130,0.0,0.0,17.061,15742855.0,15734819.0,13624518.0,15383444.0,15370917.0,15382711.0,12040.0,12205.0,12080.0
1544727954.267,0.063,0.0,81.230,0.0,0.0,18.707,16704607.0,16696627.0,13947209.0,15755225.0,15752364.0,15755840.0,12306.0,12549.0,12521.0
1544727955.267,0.312,0.125,81.574,0.0,0.0,17.989,16657857.0,16654663.0,15133678.0,17104498.0,17102917.0,17104342.0,12084.0,12249.0,12258.0
1544727956.267,0.188,0.0,82.438,0.0,0.0,17.375,20635575.0,20617674.0,17064506.0,19244003.0,19240272.0,19243360.0,10567.0,10682.0,10720.0
1544727957.267,0.188,0.062,83.812,0.0,0.0,15.938,16217043.0,16210344.0,12658229.0,14291718.0,14288158.0,14292752.0,11841.0,11940.0,11850.0
1544727958.267,0.188,0.063,82.051,0.0,0.0,17.699,17471187.0,17471749.0,14429436.0,16310485.0,16307119.0,16309793.0,11900.0,12077.0,11952.0
1544727959.267,0.187,0.062,82.386,0.0,0.0,17.364,18798316.0,18782503.0,17841515.0,20114122.0,20110824.0,20114880.0,10894.0,10988.0,10949.0
1544727960.267,1.438,0.438,81.176,0.0,0.0,16.948,23698258.0,23698523.0,20091984.0,22573820.0,22565838.0,22570888.0,10337.0,10364.0,10312.0
1544727961.267,0.188,0.062,82.562,0.0,0.0,17.188,22565251.0,22513444.0,18803342.0,21116917.0,21116620.0,21119678.0,9706.0,9691.0,9816.0
1544727962.267,0.250,0.125,85.812,0.0,0.0,13.812,19192771.0,19224964.0,13558532.0,15261420.0,15256543.0,15261041.0,9337.0,9533.0,9468.0
1544727963.267,0.188,0.250,82.375,0.0,0.0,17.188,15366223.0,15333923.0,14978835.0,16921061.0,16909003.0,16921191.0,10948.0,10909.0,10902.0
1544727964.267,0.0,0.125,86.688,0.0,0.0,13.188,13294157.0,13309626.0,10273609.0,11603561.0,11601098.0,11603981.0,9956.0,10061.0,9946.0
1544727965.267,0.188,0.062,82.0,0.0,0.0,17.750,22108958.0,22105486.0,19079715.0,21490667.0,21487550.0,21488912.0,10416.0,10540.0,10495.0
1544727966.267,0.125,0.062,97.439,0.0,0.0,2.374,4383693.0,4369903.0,2123002.0,2378358.0,2377025.0,2380113.0,1225.0,1161.0,1198.0
1544727967.267,0.063,0.063,94.934,0.0,0.0,4.941,9932355.0,9925215.0,104.0,4726.0,132.0,4726.0,8224.0,8276.0,8305.0
1544727968.267,0.125,0.187,94.941,0.0,0.0,4.747,11682585.0,11680123.0,206.0,2914.0,248.0,2914.0,9275.0,9407.0,9405.0
1544727969.267,0.125,0.062,92.875,0.0,0.0,6.938,0.0,0.0,1629.0,13199.0,1867.0,13199.0,11513.0,11415.0,11463.0
1544727970.267,1.814,0.250,91.307,0.0,0.0,6.629,15605481.0,15592352.0,0.0,0.0,0.0,0.0,11540.0,11693.0,11647.0
1544727971.267,0.625,0.187,91.318,0.062,0.0,7.808,15849467.0,15843219.0,414.0,8554.0,512.0,8554.0,11605.0,11603.0,11718.0
1544727972.267,0.0,0.063,95.560,0.0,0.0,4.378,17370710.0,17361293.0,146.0,3569.0,174.0,3569.0,9420.0,9337.0,9505.0
1544727973.267,0.375,0.312,91.568,0.0,0.0,7.745,11602072.0,11598971.0,594.0,12443.0,720.0,12443.0,12031.0,11859.0,12165.0
1544727974.267,0.125,0.0,92.620,0.0,0.0,7.255,15996503.0,15983838.0,244.0,3510.0,314.0,3510.0,11781.0,11837.0,11841.0
1544727975.267,0.125,0.250,94.441,0.0,0.0,5.184,15747641.0,15744231.0,52.0,1088.0,66.0,1088.0,9216.0,9278.0,9208.0
1544727976.267,0.125,0.063,92.745,0.0,0.0,7.067,11437399.0,11420708.0,310.0,3979.0,380.0,3979.0,11745.0,11656.0,11617.0
1544727977.267,0.188,0.062,93.625,0.0,0.0,6.125,17132938.0,17132819.0,1015.0,6729.0,1127.0,6729.0,9708.0,9760.0,9833.0
1544727978.267,0.062,0.125,93.812,0.0,0.0,6.0,16843285.0,16835845.0,146.0,2848.0,174.0,2848.0,9068.0,9095.0,9075.0
1544727979.267,0.187,0.062,92.380,0.0,0.0,7.370,12725520.0,12718339.0,339.0,4394.0,423.0,4394.0,11175.0,11078.0,11248.0
1544727980.267,0.062,0.188,94.312,0.0,0.0,5.438,15194840.0,15194434.0,0.0,0.0,0.0,0.0,9094.0,9101.0,9182.0
1544727981.267,1.812,0.250,92.0,0.0,0.0,5.938,12607854.0,12603212.0,508.0,8620.0,620.0,8620.0,10576.0,10514.0,10711.0
1544727982.267,0.062,0.0,97.062,0.0,0.0,2.875,17790409.0,17777323.0,146.0,3569.0,174.0,3569.0,4200.0,4260.0,4270.0
1544727983.267,0.188,0.250,99.500,0.0,0.0,0.062,1735949.0,1730928.0,396.0,12292.0,480.0,12292.0,0.0,1.0,7.0
1544727984.267,0.063,0.0,99.937,0.0,0.0,0.0,15268.0,1043.0,1127.0,5500.0,1267.0,5500.0,0.0,1.0,9.0
