"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_38.csv -i 1 35",,,,"Date:","14 Dec 2018 04:22:10 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"net/veth31e08a5",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","29","30","31"
1544728930.716,0.375,0.189,99.198,0.002,0.0,0.236,0.0,0.0,0.0,0.0,0.0,0.0,180.448,190.290,310.859
1544728931.716,0.622,0.124,87.803,0.0,0.0,11.450,19892.0,27653.0,16902588.0,18858267.0,18846637.0,18848437.0,6907.0,7272.0,6924.0
1544728932.716,0.0,0.0,34.0,0.0,0.0,66.0,32258629.0,32167607.0,95318552.0,106175961.0,106178732.0,106182573.0,35707.0,35615.0,35231.0
1544728933.717,0.125,0.125,35.272,0.0,0.0,64.478,112104534.0,111753497.0,95535927.0,106384274.0,106383311.0,106386427.0,34502.0,34284.0,33992.0
1544728934.716,0.0,0.0,36.352,0.0,0.0,63.648,112151692.0,111782393.0,95498851.0,106348627.0,106335210.0,106346759.0,35172.0,34917.0,34779.0
1544728935.716,0.375,0.187,34.354,0.0,0.0,65.084,112087033.0,111745766.0,95680782.0,106538804.0,106537419.0,106536385.0,34358.0,33797.0,33661.0
1544728936.716,0.0,0.0,36.335,0.0,0.0,63.665,112543714.0,112203215.0,95490969.0,106326647.0,106330887.0,106328257.0,33546.0,33100.0,32933.0
1544728937.716,0.188,0.062,35.688,0.0,0.0,64.062,111854753.0,111671504.0,95319845.0,106138153.0,106132945.0,106135638.0,33464.0,32885.0,32758.0
1544728938.716,0.062,0.062,37.851,0.0,0.0,62.024,111693605.0,111327377.0,95479853.0,106317752.0,106318530.0,106322422.0,33627.0,33120.0,33145.0
1544728939.717,0.313,0.250,37.461,0.0,0.0,61.976,112140976.0,111764351.0,95587128.0,106440570.0,106439662.0,106442157.0,33029.0,32454.0,32483.0
1544728940.717,2.688,0.625,34.188,0.0,0.0,62.500,112055258.0,111758884.0,95237759.0,106051393.0,106047662.0,106048303.0,34908.0,34483.0,34243.0
1544728941.716,0.0,0.062,36.750,0.0,0.0,63.188,111965170.0,111589845.0,95529839.0,106378276.0,106379944.0,106380200.0,32847.0,32130.0,32149.0
1544728942.716,0.0,0.0,37.899,0.0,0.0,62.101,112125440.0,111751116.0,95613308.0,106470361.0,106460976.0,106464569.0,33044.0,32555.0,32695.0
1544728943.716,0.062,0.062,36.125,0.0,0.0,63.750,112572496.0,112193125.0,95481300.0,106326520.0,106330169.0,106332129.0,33205.0,32846.0,32729.0
1544728944.717,0.062,0.125,36.602,0.0,0.0,63.210,111685398.0,111321496.0,95627441.0,106494510.0,106474763.0,106487874.0,33147.0,32829.0,32526.0
1544728945.716,0.062,0.062,35.812,0.0,0.0,64.062,112591842.0,112226710.0,95467020.0,106302090.0,106308638.0,106306605.0,33516.0,33263.0,33069.0
1544728946.716,0.0,0.125,35.750,0.0,0.0,64.125,112098668.0,111733325.0,95684161.0,106546210.0,106546176.0,106546037.0,33469.0,33081.0,32900.0
1544728947.717,0.063,0.125,90.306,0.0,0.0,9.506,74519709.0,74459672.0,13215735.0,14749920.0,14753085.0,14753563.0,4797.0,4849.0,4739.0
1544728948.716,0.062,0.0,78.250,0.0,0.0,21.688,33345960.0,33266634.0,2132.0,5680.0,2678.0,5680.0,29891.0,29727.0,29357.0
1544728949.716,0.062,0.062,73.891,0.0,0.0,25.984,112160185.0,111965815.0,2856.0,7264.0,3570.0,7264.0,37107.0,36996.0,36203.0
1544728950.716,1.563,0.375,70.857,0.0,0.0,27.205,112157476.0,111961622.0,2512.0,2198.0,3156.0,2198.0,37323.0,37373.0,36606.0
1544728951.716,0.937,0.250,74.516,0.0,0.0,24.297,112028053.0,111909275.0,3098.0,5286.0,3882.0,5286.0,36098.0,35969.0,35525.0
1544728952.716,0.063,0.0,74.734,0.0,0.0,25.203,112140710.0,111964990.0,2710.0,5888.0,3396.0,5888.0,36249.0,36020.0,35497.0
1544728953.716,0.062,0.125,75.578,0.0,0.0,24.235,112157202.0,111968501.0,3233.0,6741.0,3905.0,6741.0,36431.0,36338.0,35560.0
1544728954.716,0.0,0.0,74.547,0.0,0.0,25.453,112077750.0,111957985.0,3480.0,17380.0,4334.0,17380.0,36415.0,36434.0,35667.0
