"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_34.csv -i 1 35",,,,"Date:","14 Dec 2018 04:20:13 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"net/veth31e08a5",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","29","30","31"
1544728813.993,0.375,0.189,99.199,0.002,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,179.053,188.934,309.500
1544728814.994,1.562,0.625,83.885,0.0,0.0,13.929,26060.0,23690.0,20760912.0,23197956.0,23187130.0,23196776.0,8484.0,8866.0,8759.0
1544728815.994,0.063,0.063,39.962,0.0,0.0,59.912,35391975.0,35181053.0,95574620.0,106419557.0,106418881.0,106416283.0,35872.0,36343.0,36737.0
1544728816.994,0.062,0.125,38.976,0.0,0.0,60.837,112142389.0,111769750.0,95497152.0,106334737.0,106335043.0,106333513.0,34619.0,35203.0,35394.0
1544728817.994,0.0,0.0,38.211,0.0,0.0,61.789,112134055.0,111763407.0,95615137.0,106479262.0,106474196.0,106482032.0,35337.0,35451.0,35990.0
1544728818.994,0.062,0.125,37.414,0.0,0.0,62.399,112123179.0,111762870.0,95479469.0,106322230.0,106318134.0,106317953.0,35061.0,35434.0,35415.0
1544728819.994,0.063,0.0,39.525,0.0,0.0,60.413,112114557.0,111491723.0,95584284.0,106435682.0,106434750.0,106438179.0,35173.0,35697.0,35924.0
1544728820.995,0.125,0.125,37.688,0.0,0.0,62.062,112134869.0,111762753.0,95658373.0,106515363.0,106518706.0,106517628.0,34931.0,35181.0,35546.0
1544728821.994,0.125,0.062,39.725,0.0,0.0,60.087,112039923.0,111780229.0,95337102.0,106157645.0,106153384.0,106158616.0,35527.0,35543.0,36198.0
1544728822.994,0.125,0.0,38.938,0.0,0.0,60.938,112125937.0,111752542.0,95533176.0,106382828.0,106377506.0,106380946.0,35025.0,35286.0,35722.0
1544728823.994,0.063,0.0,39.712,0.0,0.0,60.225,112137919.0,111743637.0,95647946.0,106509267.0,106508178.0,106511080.0,35018.0,35326.0,35716.0
1544728824.995,0.937,0.187,37.914,0.062,0.0,60.899,112132806.0,111752825.0,95361040.0,106200615.0,106190784.0,106200513.0,34995.0,35280.0,35629.0
1544728825.995,1.251,0.375,39.400,0.0,0.0,58.974,111822402.0,111431166.0,95291079.0,106115541.0,106117358.0,106114399.0,36681.0,37349.0,37584.0
1544728826.994,0.0,0.125,37.164,0.0,0.0,62.711,112005521.0,111361390.0,95489504.0,106326209.0,106299263.0,106298515.0,34908.0,34959.0,35400.0
1544728827.995,0.125,0.062,39.812,0.0,0.0,60.0,112018610.0,111765610.0,95409373.0,106243490.0,106249983.0,106256390.0,35460.0,35969.0,36096.0
1544728828.995,0.125,0.062,37.812,0.0,0.0,62.0,112116037.0,111768822.0,95619539.0,106471430.0,106428785.0,106428398.0,35449.0,35731.0,36158.0
1544728829.994,0.062,0.062,37.750,0.0,0.0,62.125,112119505.0,111760870.0,95509095.0,106353417.0,106402192.0,106407106.0,35700.0,36186.0,36562.0
1544728830.994,0.125,0.062,94.812,0.0,0.0,5.0,69298716.0,69278311.0,6957253.0,7778565.0,7788591.0,7785467.0,2558.0,2686.0,2695.0
1544728831.994,0.0,0.062,71.0,0.0,0.0,28.938,39294639.0,39210195.0,2434.0,8486.0,3050.0,8486.0,20905.0,20214.0,20613.0
1544728832.994,0.125,0.063,66.354,0.0,0.0,33.458,112131829.0,111969169.0,1286.0,5167.0,1608.0,5167.0,22392.0,21723.0,22574.0
1544728833.994,0.0,0.062,65.646,0.0,0.0,34.291,111700679.0,111507144.0,4337.0,9183.0,5289.0,9183.0,24231.0,23286.0,24321.0
1544728834.994,0.125,0.062,66.125,0.0,0.0,33.688,112525793.0,112406546.0,1976.0,11024.0,2466.0,11024.0,24198.0,23393.0,24228.0
1544728835.994,2.562,0.500,72.0,0.0,0.0,24.938,111666117.0,111526452.0,3280.0,1480.0,4120.0,1480.0,37005.0,36129.0,37801.0
1544728836.994,0.062,0.0,74.125,0.0,0.0,25.812,112145306.0,111971125.0,2184.0,2050.0,2744.0,2050.0,35943.0,35185.0,36673.0
1544728837.994,0.125,0.0,76.250,0.0,0.0,23.625,112133200.0,111966871.0,1182.0,8119.0,1476.0,8119.0,36383.0,35511.0,36940.0
1544728838.994,0.125,0.125,75.500,0.0,0.0,24.250,112128132.0,111971739.0,3834.0,9682.0,4786.0,9682.0,35858.0,35158.0,36801.0
1544728839.994,0.063,0.0,75.672,0.0,0.0,24.265,112161638.0,111792862.0,1726.0,6746.0,2160.0,6746.0,35888.0,35085.0,36546.0
1544728840.994,0.062,0.062,74.578,0.0,0.0,25.297,112139100.0,111968163.0,4295.0,4431.0,5247.0,4431.0,35866.0,35156.0,36567.0
1544728841.994,0.063,0.0,76.423,0.0,0.0,23.515,112165969.0,111970887.0,2382.0,8486.0,2984.0,8486.0,35893.0,34924.0,36553.0
1544728842.994,0.125,0.062,73.392,0.0,0.0,26.421,112168465.0,111967846.0,1450.0,5241.0,1814.0,5241.0,35555.0,34955.0,36327.0
1544728843.994,0.0,0.062,75.062,0.0,0.0,24.875,112161180.0,111943562.0,3270.0,7009.0,4096.0,7009.0,36131.0,35382.0,36929.0
1544728844.994,0.062,0.062,74.312,0.0,0.0,25.562,112129729.0,111973271.0,2304.0,11106.0,2878.0,11106.0,35657.0,34907.0,36446.0
1544728845.994,0.125,0.125,74.062,0.0,0.0,25.688,112560512.0,112398548.0,3012.0,1386.0,3782.0,1386.0,36093.0,35184.0,36706.0
1544728846.994,1.624,0.375,87.071,0.062,0.0,10.868,66564069.0,66558441.0,2408.0,2240.0,3038.0,2240.0,16969.0,16637.0,17289.0
1544728847.994,0.062,0.125,99.812,0.0,0.0,0.0,21055.0,3387.0,1346.0,8061.0,1682.0,8061.0,4.0,3.0,12.0
1544728848.994,0.188,0.125,99.687,0.0,0.0,0.0,6166.0,4890.0,3915.0,4518.0,4769.0,4518.0,5.0,4.0,14.0
