"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_28.csv -i 1 35",,,,"Date:","14 Dec 2018 04:17:27 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"net/veth31e08a5",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","29","30","31"
1544728647.118,0.375,0.189,99.202,0.002,0.0,0.232,0.0,0.0,0.0,0.0,0.0,0.0,177.034,186.949,307.514
1544728648.119,1.562,0.625,86.625,0.0,0.0,11.188,31017.0,24896.0,16782992.0,18738660.0,18730106.0,18736240.0,6988.0,7207.0,7117.0
1544728649.119,0.062,0.125,37.976,0.0,0.0,61.836,26782048.0,26597728.0,95434789.0,106296598.0,106291632.0,106295799.0,36311.0,36446.0,37077.0
1544728650.119,0.125,0.125,38.0,0.0,0.0,61.750,112028243.0,111679663.0,95540491.0,106379837.0,106381137.0,106381077.0,35023.0,34856.0,35593.0
1544728651.119,0.0,0.063,37.836,0.0,0.0,62.101,112578862.0,112205659.0,95555415.0,106402228.0,106404520.0,106401599.0,35129.0,35151.0,35798.0
1544728652.119,0.0,0.062,39.225,0.0,0.0,60.712,111710569.0,111344224.0,95509313.0,106354538.0,106346671.0,106354868.0,35301.0,35168.0,35585.0
1544728653.119,0.188,0.0,38.587,0.0,0.0,61.226,112121802.0,111748019.0,95584219.0,106435764.0,106430956.0,106430191.0,34989.0,34532.0,35056.0
1544728654.119,0.0,0.125,38.250,0.0,0.0,61.625,112130696.0,111763291.0,95488352.0,106340092.0,106328203.0,106345369.0,33954.0,33698.0,34365.0
1544728655.119,0.687,0.125,34.603,0.0,0.0,64.585,112051888.0,111716498.0,95384322.0,106210309.0,106212835.0,106210721.0,33438.0,32792.0,33412.0
1544728656.119,0.0,0.063,38.211,0.0,0.0,61.726,112351326.0,112003647.0,95526852.0,106365317.0,106366262.0,106364847.0,33546.0,33248.0,33836.0
1544728657.119,0.188,0.125,35.522,0.0,0.0,64.165,111708824.0,111339616.0,95579626.0,106432194.0,106429162.0,106432652.0,33992.0,33762.0,34316.0
1544728658.119,0.936,0.125,37.765,0.0,0.0,61.174,112108121.0,111756343.0,95524127.0,106365142.0,106362277.0,106364754.0,34286.0,34033.0,34806.0
1544728659.119,1.438,0.313,37.586,0.0,0.0,60.663,112552558.0,111911736.0,95394200.0,106244204.0,106230304.0,106244229.0,35366.0,34887.0,35643.0
1544728660.119,0.062,0.062,37.562,0.0,0.0,62.312,112034883.0,111694466.0,95567228.0,106407908.0,106412646.0,106410340.0,33770.0,33363.0,33914.0
1544728661.119,0.0,0.0,37.750,0.0,0.0,62.250,111697289.0,111327020.0,95543716.0,106387025.0,106383997.0,106383073.0,33621.0,33505.0,34217.0
1544728662.119,0.062,0.125,37.500,0.0,0.0,62.312,112080590.0,111765159.0,95515277.0,106361757.0,106356603.0,106363325.0,33717.0,33158.0,33926.0
1544728663.119,0.062,0.188,37.0,0.0,0.0,62.750,112099043.0,111766532.0,95532949.0,106377022.0,106374872.0,106377303.0,33599.0,33060.0,33791.0
1544728664.119,0.062,0.125,91.380,0.0,0.0,8.432,78039841.0,77962818.0,11108978.0,12416032.0,12405897.0,12418240.0,4173.0,4146.0,4350.0
1544728665.119,0.125,0.125,79.062,0.0,0.0,20.688,28096292.0,28025468.0,1528.0,666.0,1920.0,666.0,30285.0,28972.0,29374.0
1544728666.119,0.0,0.0,75.594,0.0,0.0,24.406,112147091.0,111973789.0,2236.0,2158.0,2810.0,2158.0,37055.0,35841.0,36369.0
1544728667.119,0.062,0.062,75.453,0.0,0.0,24.422,112130259.0,111970288.0,1838.0,4711.0,2300.0,4711.0,37261.0,35784.0,36551.0
1544728668.119,0.062,0.062,75.438,0.0,0.0,24.438,112140819.0,111971521.0,3251.0,7757.0,3937.0,7757.0,37203.0,35985.0,36616.0
1544728669.119,2.188,0.312,73.0,0.0,0.0,24.500,112163903.0,111974637.0,2054.0,6948.0,2572.0,6948.0,37471.0,36407.0,36916.0
1544728670.119,0.188,0.188,74.750,0.0,0.0,24.875,112575872.0,112408198.0,1816.0,1820.0,2264.0,1820.0,36740.0,35594.0,36076.0
1544728671.119,0.0,0.062,75.375,0.0,0.0,24.562,111653955.0,111502806.0,2132.0,1028.0,2678.0,1028.0,36765.0,35381.0,36223.0
1544728672.119,0.125,0.062,75.640,0.0,0.0,24.172,112513565.0,112411369.0,1994.0,9352.0,2498.0,9352.0,37313.0,35994.0,36631.0
1544728673.119,0.125,0.188,73.859,0.0,0.0,25.829,111693035.0,111531901.0,2358.0,4693.0,2960.0,4693.0,37053.0,35615.0,36137.0
1544728674.119,0.0,0.062,74.125,0.0,0.0,25.812,112131944.0,111972042.0,2252.0,16752.0,2812.0,16752.0,36720.0,35580.0,36072.0
1544728675.119,0.250,0.125,73.812,0.0,0.0,25.812,112131466.0,111972091.0,1528.0,666.0,1920.0,666.0,36872.0,35691.0,36182.0
1544728676.119,0.062,0.0,74.875,0.0,0.0,25.062,112077328.0,111970407.0,3199.0,4148.0,3871.0,4148.0,36550.0,35341.0,35850.0
1544728677.119,0.125,0.0,73.546,0.0,0.0,26.329,112122236.0,111970972.0,1786.0,4765.0,2234.0,4765.0,37116.0,35794.0,36367.0
1544728678.119,0.062,0.0,75.890,0.0,0.0,24.047,112110829.0,111964141.0,2236.0,5808.0,2810.0,5808.0,36746.0,35538.0,36011.0
