"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_6.csv -i 1 35",,,,"Date:","14 Dec 2018 04:08:10 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"net/veth31e08a5",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","29","30","31"
1544728090.385,0.375,0.189,99.212,0.002,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,169.813,179.805,300.381
1544728091.386,0.062,0.062,87.750,0.0,0.0,12.125,15400.0,6405.0,15532275.0,17386536.0,17377839.0,17385881.0,7252.0,6907.0,7080.0
1544728092.386,0.062,0.0,49.438,0.0,0.0,50.500,81788341.0,81770456.0,74937066.0,83439501.0,83434559.0,83438399.0,32070.0,31443.0,31753.0
1544728093.386,0.188,0.250,46.875,0.0,0.0,52.688,95114288.0,95107757.0,78631418.0,87563004.0,87550904.0,87563322.0,33189.0,32321.0,32853.0
1544728094.386,1.875,0.375,45.188,0.0,0.0,52.562,92120911.0,92094614.0,80216275.0,89316804.0,89314825.0,89317901.0,34642.0,33888.0,34323.0
1544728095.386,0.125,0.062,46.346,0.0,0.0,53.467,91398516.0,91399270.0,77796618.0,86618578.0,86619434.0,86618644.0,32998.0,32229.0,32550.0
1544728096.386,0.062,0.0,49.875,0.0,0.0,50.062,89764059.0,89752139.0,76700818.0,85403587.0,85398942.0,85402568.0,32717.0,31920.0,32191.0
1544728097.386,0.125,0.062,44.500,0.0,0.0,55.312,95921230.0,95914922.0,81446790.0,90689150.0,90677136.0,90682841.0,33954.0,33082.0,33506.0
1544728098.386,0.063,0.125,47.905,0.0,0.0,51.907,85865958.0,85867625.0,71848908.0,79997327.0,80001590.0,80003961.0,31384.0,30578.0,31037.0
1544728099.386,0.062,0.125,45.818,0.0,0.0,53.995,86867658.0,86857277.0,75123802.0,83651264.0,83645841.0,83649875.0,32160.0,31468.0,31903.0
1544728100.386,0.0,0.0,42.553,0.0,0.0,57.447,96214728.0,96212786.0,82024891.0,91325170.0,91323974.0,91322947.0,34070.0,33203.0,33712.0
1544728101.386,0.187,0.062,45.034,0.0,0.0,54.716,94464866.0,94458151.0,80475020.0,89610296.0,89604900.0,89613477.0,33741.0,32841.0,33418.0
1544728102.386,0.062,0.062,44.785,0.0,0.0,55.091,0.0,0.0,80192215.0,89287876.0,89285593.0,89288387.0,33456.0,32616.0,33109.0
1544728103.386,0.125,0.250,46.0,0.0,0.0,53.625,94007809.0,94005411.0,77447594.0,86243071.0,86229844.0,86241786.0,33129.0,32279.0,32782.0
1544728104.386,0.625,0.125,45.341,0.0,0.0,53.909,91078742.0,91065679.0,80813945.0,89981211.0,89978356.0,89982719.0,33932.0,33216.0,33520.0
1544728105.386,1.312,0.312,43.375,0.0,0.0,55.0,94836142.0,94833181.0,81430911.0,90665226.0,90666084.0,90665514.0,34483.0,33808.0,34141.0
1544728106.386,0.125,0.0,42.839,0.0,0.0,57.036,95659852.0,95637224.0,82107456.0,91429038.0,91424680.0,91428240.0,34121.0,33300.0,33658.0
1544728107.386,0.125,0.062,96.188,0.0,0.0,3.625,93029266.0,93026206.0,5790099.0,6466041.0,6462798.0,6467218.0,2694.0,2603.0,2647.0
1544728108.386,0.125,0.125,79.312,0.0,0.0,20.438,774852.0,763827.0,474.0,3062.0,586.0,3062.0,25783.0,24593.0,24326.0
1544728109.386,0.188,0.062,75.500,0.0,0.0,24.250,76846566.0,76836063.0,432.0,4402.0,544.0,4402.0,32204.0,30932.0,30628.0
1544728110.386,0.0,0.0,73.829,0.062,0.0,26.109,90152567.0,90155586.0,984.0,498.0,1236.0,498.0,31878.0,30452.0,30146.0
1544728111.386,0.438,0.063,74.547,0.0,0.0,24.953,91874327.0,91872737.0,414.0,8686.0,512.0,8686.0,32806.0,31273.0,31004.0
1544728112.386,0.062,0.062,76.140,0.0,0.0,23.735,93434378.0,93423306.0,1221.0,5646.0,1375.0,5646.0,31826.0,30538.0,30168.0
1544728113.386,0.188,0.125,75.0,0.0,0.0,24.688,89922536.0,89920498.0,724.0,12560.0,892.0,12560.0,32516.0,31037.0,30767.0
1544728114.386,0.062,0.062,77.202,0.0,0.0,22.673,93781513.0,93762775.0,380.0,3542.0,478.0,3542.0,32406.0,30966.0,30695.0
1544728115.386,1.626,0.375,72.921,0.0,0.0,25.078,94114485.0,94117593.0,1036.0,1532.0,1302.0,1532.0,33613.0,32346.0,31839.0
1544728116.386,0.125,0.0,75.688,0.0,0.0,24.188,94768052.0,94731720.0,310.0,4099.0,380.0,4099.0,32798.0,31401.0,31093.0
1544728117.386,0.125,0.125,75.375,0.0,0.0,24.375,94507849.0,94506403.0,362.0,4866.0,446.0,4866.0,32599.0,31203.0,30906.0
1544728118.386,0.0,0.125,74.562,0.0,0.0,25.312,94968519.0,94947731.0,432.0,3062.0,544.0,3062.0,32782.0,31411.0,31109.0
1544728119.386,0.063,0.0,77.361,0.0,0.0,22.577,94665498.0,94672080.0,1887.0,13465.0,2181.0,13465.0,32685.0,31286.0,31028.0
1544728120.386,0.062,0.062,75.655,0.0,0.0,24.220,94813638.0,94811247.0,1036.0,498.0,1302.0,498.0,32942.0,31497.0,31199.0
1544728121.386,0.062,0.062,76.375,0.0,0.0,23.500,94795172.0,94784305.0,518.0,8740.0,644.0,8740.0,32467.0,31097.0,30815.0
