"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_40.csv -i 1 35",,,,"Date:","14 Dec 2018 04:23:08 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"net/veth31e08a5",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","29","30","31"
1544728988.166,0.375,0.189,99.197,0.002,0.0,0.237,0.0,0.0,0.0,0.0,0.0,0.0,181.141,190.979,311.535
1544728989.167,0.125,0.188,86.179,0.0,0.0,13.508,0.0,0.0,20606220.0,23023501.0,23010358.0,23017649.0,8672.0,8732.0,8651.0
1544728990.167,0.062,0.062,39.938,0.0,0.0,59.938,25439854.0,25352705.0,95581866.0,106436202.0,106435275.0,106440363.0,36557.0,36286.0,36312.0
1544728991.167,0.125,0.062,39.101,0.0,0.0,60.712,112099699.0,111695335.0,95438569.0,106277157.0,106276167.0,106276385.0,34886.0,34820.0,34996.0
1544728992.167,0.0,0.0,38.486,0.0,0.0,61.514,111694478.0,111211414.0,95554398.0,106411057.0,106407442.0,106411595.0,34810.0,34703.0,34840.0
1544728993.167,0.687,0.187,39.101,0.0,0.0,60.025,112125272.0,111757316.0,95521690.0,106368534.0,106365905.0,106368301.0,36131.0,35825.0,35606.0
1544728994.167,2.001,0.563,35.772,0.0,0.0,61.664,112139994.0,111769718.0,94696276.0,105455064.0,105449075.0,105453714.0,35524.0,35155.0,35269.0
1544728995.167,0.187,0.125,37.578,0.0,0.0,62.110,111087408.0,110399249.0,95480066.0,106325604.0,106320403.0,106327240.0,33292.0,32876.0,33264.0
1544728996.167,0.125,0.250,37.899,0.0,0.0,61.726,112128008.0,111750014.0,95526160.0,106368865.0,106365793.0,106363916.0,34255.0,33610.0,33915.0
1544728997.167,0.062,0.0,39.188,0.0,0.0,60.750,112587361.0,112217325.0,95501372.0,106343395.0,106348649.0,106347556.0,33248.0,32508.0,33013.0
1544728998.167,0.063,0.063,36.523,0.0,0.0,63.352,111674376.0,111303445.0,95620041.0,106481815.0,106475382.0,106481091.0,34125.0,33749.0,34164.0
1544728999.167,0.062,0.125,36.040,0.0,0.0,63.773,112132712.0,111755889.0,95538200.0,106379223.0,106381175.0,106381206.0,33173.0,32598.0,33019.0
1544729000.167,0.063,0.063,35.835,0.0,0.0,64.040,112111513.0,111759318.0,95612365.0,106469573.0,106462408.0,106466314.0,34311.0,33815.0,33959.0
1544729001.167,0.062,0.188,36.438,0.0,0.0,63.312,112121537.0,111764596.0,95494217.0,106329063.0,106332706.0,106330428.0,33985.0,33423.0,33632.0
1544729002.167,0.125,0.062,36.540,0.062,0.0,63.210,112126999.0,111764031.0,95520279.0,106366424.0,106361768.0,106366769.0,34139.0,33712.0,34022.0
1544729003.167,0.125,0.062,36.165,0.0,0.0,63.648,112123162.0,111761308.0,95587713.0,106445772.0,106440177.0,106445904.0,34077.0,33377.0,34042.0
1544729004.167,1.001,0.125,37.523,0.0,0.0,61.351,112146952.0,111772400.0,95509409.0,106346935.0,106346743.0,106348139.0,34979.0,34518.0,34892.0
1544729005.167,1.312,0.375,91.938,0.0,0.0,6.375,81822526.0,81685665.0,8989785.0,10052074.0,10047572.0,10053688.0,3564.0,3452.0,3638.0
1544729006.167,0.187,0.187,78.264,0.0,0.0,21.362,26376374.0,26324339.0,3915.0,3430.0,4769.0,3430.0,31347.0,30850.0,30470.0
1544729007.167,0.0,0.0,73.859,0.0,0.0,26.141,112579518.0,112409150.0,2676.0,2326.0,3362.0,2326.0,36612.0,36339.0,36023.0
1544729008.167,0.062,0.062,74.641,0.0,0.0,25.234,111685822.0,111531010.0,2658.0,8785.0,3330.0,8785.0,36527.0,36051.0,35536.0
1544729009.167,0.063,0.063,75.360,0.0,0.0,24.515,112111033.0,111952956.0,2348.0,2124.0,2950.0,2124.0,36742.0,35942.0,35810.0
1544729010.167,0.062,0.0,73.625,0.0,0.0,26.312,112529807.0,112385450.0,2986.0,7470.0,3742.0,7470.0,36283.0,35913.0,35570.0
1544729011.167,0.500,0.062,73.312,0.0,0.0,26.125,111688560.0,111532024.0,3004.0,2420.0,3774.0,2420.0,36403.0,36002.0,35766.0
1544729012.167,0.062,0.062,73.454,0.0,0.0,26.421,111941309.0,111739269.0,2822.0,8774.0,3536.0,8774.0,36490.0,35890.0,35607.0
1544729013.167,0.062,0.062,75.500,0.0,0.0,24.375,112113237.0,111968371.0,2804.0,5953.0,3504.0,5953.0,36627.0,35894.0,35734.0
1544729014.167,0.062,0.0,75.438,0.0,0.0,24.500,112124691.0,111965422.0,3405.0,8780.0,4119.0,8780.0,36958.0,36322.0,36088.0
1544729015.167,1.814,0.438,72.733,0.0,0.0,25.016,112024087.0,111931907.0,3194.0,11550.0,4006.0,11550.0,37647.0,37231.0,36813.0
1544729016.167,0.188,0.250,75.062,0.0,0.0,24.500,112034198.0,111855695.0,2848.0,1312.0,3576.0,1312.0,36730.0,36210.0,35871.0
1544729017.167,0.125,0.0,73.579,0.0,0.0,26.296,112153813.0,111966173.0,2832.0,2400.0,3560.0,2400.0,36005.0,35500.0,35389.0
1544729018.167,0.0,0.0,75.547,0.0,0.0,24.453,112141976.0,111971228.0,2710.0,8839.0,3396.0,8839.0,36075.0,35608.0,35439.0
1544729019.167,0.125,0.062,74.625,0.0,0.0,25.188,112594030.0,112406041.0,2798.0,9125.0,3484.0,9125.0,36469.0,35983.0,35797.0
1544729020.167,0.062,0.062,76.312,0.0,0.0,23.562,111684931.0,111530512.0,2986.0,7404.0,3742.0,7404.0,36836.0,36150.0,35950.0
1544729021.167,0.187,0.125,87.695,0.0,0.0,11.993,78780753.0,78809901.0,3845.0,4415.0,4671.0,4415.0,16653.0,16372.0,16468.0
1544729022.167,0.0,0.0,100.0,0.0,0.0,0.0,11685.0,4932.0,2986.0,8650.0,3742.0,8650.0,4.0,7.0,7.0
1544729023.167,0.250,0.125,99.563,0.0,0.0,0.062,3744.0,4455.0,2658.0,5767.0,3330.0,5767.0,8.0,3.0,7.0
